league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
laliga,2018,athleticbilbao,athleticclub,77,True
laliga,2018,atleticodemadrid,atletico,67,False
laliga,2018,cdleganes,leganes,88,True
laliga,2018,celtadevigo,celtadevigo,100,True
laliga,2018,deportivoalaves,alaves,57,False
laliga,2018,fcbarcelona,barcelona,90,True
laliga,2018,fcvillarreal,villarreal,91,True
laliga,2018,getafecf,getafe,86,True
laliga,2018,gironafc,girona,86,True
laliga,2018,levanteud,levante,88,True
laliga,2018,rayovallecano,rayovallecano,100,True
laliga,2018,rcdespanyol,espanyol,84,True
laliga,2018,realbetisbalompie,betis,45,False
laliga,2018,realmadridcf,realmadrid,91,True
laliga,2018,realsociedad,realsociedad,100,True
laliga,2018,realvalladolidcf,valladolid,77,True
laliga,2018,sdeibar,eibar,83,True
laliga,2018,sdhuesca,sdhuesca,100,True
laliga,2018,sevillafc,sevilla,88,True
laliga,2018,valenciacf,valencia,89,True
