league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
ligue2,1997,amienssc,amienssc,100,True
ligue2,1997,asbeauvaisoise,asbeauvais,83,True
ligue2,1997,asnancylorraine,asnancy,64,False
ligue2,1997,asredstar93,asredstar93,100,True
ligue2,1997,assaintetienne,saintetienne,92,True
ligue2,1997,associationsportivedoriginearmeniennedevalence,asoavalence,39,False
ligue2,1997,associationtroyesaubechampagne,troyes,33,False
ligue2,1997,chamoisniortaisfc,chamoisniort,83,True
ligue2,1997,cslouhanscuiseaux71,louhcuiseaux,77,True
ligue2,1997,fcgueugnon,fcgueugnon,100,True
ligue2,1997,fclorient,fclorient,100,True
ligue2,1997,fcmartigues,fcmartigues,100,True
ligue2,1997,fcmulhousesudalsace,mulhousesa,69,False
ligue2,1997,fcsochauxmontbeliard,fcsochaux,62,False
ligue2,1997,lemansunionclub72,lemansuc72,74,True
ligue2,1997,losclille,lille,71,True
ligue2,1997,nimesolympique,nimesolympique,100,True
ligue2,1997,ogcnice,nice,73,True
ligue2,1997,smcaen,smcaen,100,True
ligue2,1997,sportingclubdetoulon83,sctoulon83,62,False
ligue2,1997,stadelavallois,stadelavallois,100,True
ligue2,1997,wasquehalfootball,wasquehal,69,False
