league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
seriea,2018,acffiorentina,fiorentina,87,True
seriea,2018,acmilan,milan,83,True
seriea,2018,asroma,roma,80,True
seriea,2018,atalantabc,atalanta,89,True
seriea,2018,bologna,bologna,100,True
seriea,2018,cagliaricalcio,cagliari,73,True
seriea,2018,chievoverona,chievoverona,100,True
seriea,2018,fcempoli,empoli,86,True
seriea,2018,frosinonecalcio,frosinone,75,True
seriea,2018,genoa,genoa,100,True
seriea,2018,interdemilao,inter,59,False
seriea,2018,juventusfc,juventus,89,True
seriea,2018,parmacalcio1913,parma,50,False
seriea,2018,spal,spal,100,True
seriea,2018,sscnapoli,napoli,80,True
seriea,2018,sslazio,lazio,83,True
seriea,2018,torinofc,torino,86,True
seriea,2018,ucsampdoria,sampdoria,90,True
seriea,2018,udinesecalcio,udinese,70,True
seriea,2018,ussassuolo,sassuolo,89,True
