league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
ligue2,2024,acajaccio,acajaccio,100,True
ligue2,2024,amienssc,amienssc,100,True
ligue2,2024,clermontfoot63,clermontfoot,92,True
ligue2,2024,eaguingamp,guingamp,89,True
ligue2,2024,estactroyes,troyes,71,True
ligue2,2024,fcannecy,fcannecy,100,True
ligue2,2024,fclorient,fclorient,100,True
ligue2,2024,fcmartigues,fcmartigues,100,True
ligue2,2024,fcmetz,fcmetz,100,True
ligue2,2024,grenoblefoot38,grenoble,73,True
ligue2,2024,parisfc,parisfc,100,True
ligue2,2024,paufc,paufc,100,True
ligue2,2024,redstarfc,redstarfc,100,True
ligue2,2024,rodezaf,rodezaf,100,True
ligue2,2024,scbastia,scbastia,100,True
ligue2,2024,smcaen,smcaen,100,True
ligue2,2024,stadelavallois,stadelavallois,100,True
ligue2,2024,usldunkerque,usldunkerque,100,True
