league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
laliga,2022,athleticbilbao,athleticclub,77,True
laliga,2022,atleticodemadrid,atletico,67,False
laliga,2022,cadizcf,cadizcf,100,True
laliga,2022,caosasuna,osasuna,88,True
laliga,2022,celtadevigo,celtadevigo,100,True
laliga,2022,elchecf,elche,83,True
laliga,2022,fcbarcelona,barcelona,90,True
laliga,2022,fcvillarreal,villarreal,91,True
laliga,2022,getafecf,getafe,86,True
laliga,2022,gironafc,girona,86,True
laliga,2022,rayovallecano,rayovallecano,100,True
laliga,2022,rcdespanyol,espanyol,84,True
laliga,2022,rcdmallorca,mallorca,84,True
laliga,2022,realbetisbalompie,betis,45,False
laliga,2022,realmadridcf,realmadrid,91,True
laliga,2022,realsociedad,realsociedad,100,True
laliga,2022,realvalladolidcf,valladolid,77,True
laliga,2022,sevillafc,sevilla,88,True
laliga,2022,udalmeria,udalmeria,100,True
laliga,2022,valenciacf,valencia,89,True
