league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
campeonatobrasileiroserieb,2012,abcfc,abc,75,True
campeonatobrasileiroserieb,2012,adsaocaetano,saocaetano,91,True
campeonatobrasileiroserieb,2012,americafc,americamg,78,True
campeonatobrasileiroserieb,2012,americamineiro,americarn,70,True
campeonatobrasileiroserieb,2012,asadearapiraca,asa,35,False
campeonatobrasileiroserieb,2012,avaifc,avai,80,True
campeonatobrasileiroserieb,2012,boaec,boaesporte,53,False
campeonatobrasileiroserieb,2012,cabragantino,bragantino,91,True
campeonatobrasileiroserieb,2012,cearasc,ceara,83,True
campeonatobrasileiroserieb,2012,clubeatleticoparanaense,atleticopr,61,False
campeonatobrasileiroserieb,2012,crb,crb,100,True
campeonatobrasileiroserieb,2012,criciumaec,criciuma,89,True
campeonatobrasileiroserieb,2012,ecvitoria,vitoria,88,True
campeonatobrasileiroserieb,2012,goiasec,goias,83,True
campeonatobrasileiroserieb,2012,gremiobaruerifutebolltda,barueri,45,False
campeonatobrasileiroserieb,2012,guaranifc,guarani,88,True
campeonatobrasileiroserieb,2012,guaratingueta,guaratingueta,100,True
campeonatobrasileiroserieb,2012,ipatingafc,ipatinga,89,True
campeonatobrasileiroserieb,2012,joinvilleec,joinville,90,True
campeonatobrasileiroserieb,2012,paranaclube,parana,71,True
