league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
campeonatobrasileiroseriea,2018,atleticomineiro,atleticomg,101,True
campeonatobrasileiroseriea,2018,americamineiro,americamg,70,True
campeonatobrasileiroseriea,2018,botafogofr,botafogo,89,True
campeonatobrasileiroseriea,2018,cearasc,ceara,83,True
campeonatobrasileiroseriea,2018,chapecoense,chapecoense,100,True
campeonatobrasileiroseriea,2018,clubeatleticoparanaense,atleticopr,61,False
campeonatobrasileiroseriea,2018,crflamengo,flamengo,89,True
campeonatobrasileiroseriea,2018,cruzeiroec,cruzeiro,89,True
campeonatobrasileiroseriea,2018,crvascodagama,vascodagama,92,True
campeonatobrasileiroseriea,2018,ecbahia,bahia,83,True
campeonatobrasileiroseriea,2018,ecvitoria,vitoria,88,True
campeonatobrasileiroseriea,2018,fluminensefc,fluminense,91,True
campeonatobrasileiroseriea,2018,gremiofbpa,gremio,75,True
campeonatobrasileiroseriea,2018,paranaclube,parana,71,True
campeonatobrasileiroseriea,2018,santosfc,santos,86,True
campeonatobrasileiroseriea,2018,saopaulofc,saopaulo,89,True
campeonatobrasileiroseriea,2018,sccorinthians,corinthians,92,True
campeonatobrasileiroseriea,2018,scinternacional,internacional,93,True
campeonatobrasileiroseriea,2018,sepalmeiras,palmeiras,90,True
campeonatobrasileiroseriea,2018,sportrecife,sport,62,False
