league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
superlig,2019,alanyaspor,alanyaspor,100,True
superlig,2019,antalyaspor,antalyaspor,100,True
superlig,2019,basaksehirfk,basaksehir,91,True
superlig,2019,besiktasjk,besiktas,89,True
superlig,2019,caykurrizespor,crizespor,78,True
superlig,2019,denizlispor,denizlispor,100,True
superlig,2019,fenerbahce,fenerbahce,100,True
superlig,2019,galatasaray,galatasaray,100,True
superlig,2019,gaziantepfk,gaziantepfk,100,True
superlig,2019,genclerbirligiankara,genclerbirligi,82,True
superlig,2019,goztepe,goztepe,100,True
superlig,2019,kasimpasa,kasimpasa,100,True
superlig,2019,kayserispor,kayserispor,100,True
superlig,2019,konyaspor,konyaspor,100,True
superlig,2019,mkeankaragucu,ankaragucu,87,True
superlig,2019,sivasspor,sivasspor,100,True
superlig,2019,trabzonspor,trabzonspor,100,True
superlig,2019,yenimalatyaspor,ymalatyaspor,89,True
