league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
campeonatobrasileiroseriea,2014,atleticomineiro,atleticomg,101,True
campeonatobrasileiroseriea,2014,botafogofr,botafogo,89,True
campeonatobrasileiroseriea,2014,chapecoense,chapecoense,100,True
campeonatobrasileiroseriea,2014,clubeatleticoparanaense,atleticopr,61,False
campeonatobrasileiroseriea,2014,coritibafc,coritiba,89,True
campeonatobrasileiroseriea,2014,crflamengo,flamengo,89,True
campeonatobrasileiroseriea,2014,criciumaec,criciuma,89,True
campeonatobrasileiroseriea,2014,cruzeiroec,cruzeiro,89,True
campeonatobrasileiroseriea,2014,ecbahia,bahia,83,True
campeonatobrasileiroseriea,2014,ecvitoria,vitoria,88,True
campeonatobrasileiroseriea,2014,figueirensefc,figueirense,92,True
campeonatobrasileiroseriea,2014,fluminensefc,fluminense,91,True
campeonatobrasileiroseriea,2014,goiasec,goias,83,True
campeonatobrasileiroseriea,2014,gremiofbpa,gremio,75,True
campeonatobrasileiroseriea,2014,santosfc,santos,86,True
campeonatobrasileiroseriea,2014,saopaulofc,saopaulo,89,True
campeonatobrasileiroseriea,2014,sccorinthians,corinthians,92,True
campeonatobrasileiroseriea,2014,scinternacional,internacional,93,True
campeonatobrasileiroseriea,2014,sepalmeiras,palmeiras,90,True
campeonatobrasileiroseriea,2014,sportrecife,sport,62,False
