league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
serieb,2008,acancona,ancona,86,True
serieb,2008,acmantova1911,mantova,70,True
serieb,2008,acpisa1909,acpisa1909,100,True
serieb,2008,asbari,bari,80,True
serieb,2008,ascittadella,cittadella,91,True
serieb,2008,ascolicalcio1898,ascoli,55,False
serieb,2008,aslivorno,aslivorno,100,True
serieb,2008,bresciacalcio,brescia,70,True
serieb,2008,fcempoli,empoli,86,True
serieb,2008,frosinonecalcio,frosinone,75,True
serieb,2008,modenafc,modena,86,True
serieb,2008,parmafc,parma,83,True
serieb,2008,piacenzafc,piacenza,89,True
serieb,2008,riminifc,rimini,86,True
serieb,2008,salernitanacalcio1919,salernitana,69,False
serieb,2008,trevisofbc1993,treviso,67,False
serieb,2008,ucalbinoleffe,ucalbinoleffe,100,True
serieb,2008,usavellino,avellino,89,True
serieb,2008,usgrossetofc,grosseto,80,True
serieb,2008,ussassuolo,sassuolo,89,True
serieb,2008,ustriestina,triestina,90,True
serieb,2008,vicenzacalcio,vicenza,70,True
