league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
championship,2016,astonvillafc,astonvilla,91,True
championship,2016,barnsleyfc,barnsleyfc,100,True
championship,2016,birminghamcity,birmingham,83,True
championship,2016,blackburnrovers,blackburn,75,True
championship,2016,brentfordfc,brentford,90,True
championship,2016,brightonhovealbion,brighton,62,False
championship,2016,bristolcity,bristolcity,100,True
championship,2016,burtonalbion,burtonalbion,100,True
championship,2016,cardiffcity,cardiff,78,True
championship,2016,derbycounty,derby,62,False
championship,2016,fcfulham,fulham,86,True
championship,2016,fcreading,reading,88,True
championship,2016,huddersfieldtown,huddersfield,86,True
championship,2016,ipswichtownfc,ipswich,70,True
championship,2016,leedsunitedfc,leeds,56,False
championship,2016,newcastleunited,newcastle,75,True
championship,2016,norwichcity,norwich,78,True
championship,2016,nottinghamforest,nottmforest,81,True
championship,2016,prestonnorthend,prestonne,75,True
championship,2016,queensparkrangers,qpr,30,False
championship,2016,rotherhamunited,rotherham,75,True
championship,2016,sheffieldwednesday,sheffwed,62,False
championship,2016,wiganathletic,wigan,56,False
championship,2016,wolverhamptonwanderers,wolves,43,False
