league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
laliga2,2022,albacetebalompie,albacete,67,False
laliga2,2022,burgoscf,burgoscf,100,True
laliga2,2022,cdleganes,leganes,88,True
laliga2,2022,cdlugo,lugo,80,True
laliga2,2022,cdmirandes,mirandes,89,True
laliga2,2022,cdtenerife,tenerife,89,True
laliga2,2022,deportivoalaves,alaves,57,False
laliga2,2022,fcandorra,fcandorra,100,True
laliga2,2022,fccartagena,fccartagena,100,True
laliga2,2022,granadacf,granadacf,100,True
laliga2,2022,levanteud,levante,88,True
laliga2,2022,malagacf,malagacf,100,True
laliga2,2022,racingsantander,racsantander,89,True
laliga2,2022,realoviedo,realoviedo,100,True
laliga2,2022,realsportingdegijon,realsporting,77,True
laliga2,2022,realzaragoza,zaragoza,80,True
laliga2,2022,sdeibar,eibar,83,True
laliga2,2022,sdhuesca,sdhuesca,100,True
laliga2,2022,sdponferradina,ponferradina,92,True
laliga2,2022,udibiza,udibiza,100,True
laliga2,2022,udlaspalmas,laspalmas,90,True
laliga2,2022,villarrealcfb,villarrealcfb,100,True
