league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
saudiproleague,2023,abhaclub,abha,67,False
saudiproleague,2023,alahlisfc,alahli,80,True
saudiproleague,2023,alettifaqfc,alettifaq,90,True
saudiproleague,2023,alfatehsc,alfateh,88,True
saudiproleague,2023,alfayhafc,alfayha,88,True
saudiproleague,2023,alhazemsc,alhazem,88,True
saudiproleague,2023,alhilalsfc,alhilal,82,True
saudiproleague,2023,alittihadclub,alittihad,82,True
saudiproleague,2023,alkhaleejfc,alkhaleej,90,True
saudiproleague,2023,alnassrfc,alnassr,88,True
saudiproleague,2023,alokhdoodclub,alokhdood,82,True
saudiproleague,2023,alraedsfc,alraed,80,True
saudiproleague,2023,alriyadhsc,alriyadh,89,True
saudiproleague,2023,alshababfc,alshabab,89,True
saudiproleague,2023,altaawounfc,altaawoun,90,True
saudiproleague,2023,altaifc,altai,83,True
saudiproleague,2023,alwehdafc,alwehda,88,True
saudiproleague,2023,damacfc,damacfc,100,True
