league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
ligue1,2008,ajauxerre,auxerre,88,True
ligue1,2008,asmonaco,monaco,86,True
ligue1,2008,asnancylorraine,asnancy,64,False
ligue1,2008,assaintetienne,saintetienne,92,True
ligue1,2008,fcgbordeaux,bordeaux,84,True
ligue1,2008,fclorient,fclorient,100,True
ligue1,2008,fcnantes,nantes,86,True
ligue1,2008,fcparissaintgermain,psg,27,False
ligue1,2008,fcsochauxmontbeliard,fcsochaux,62,False
ligue1,2008,fctoulouse,toulouse,89,True
ligue1,2008,grenoblefoot38,grenoble,73,True
ligue1,2008,lehavreac,lehavre,88,True
ligue1,2008,lemansunionclub72,lemansuc72,74,True
ligue1,2008,losclille,lille,71,True
ligue1,2008,ogcnice,nice,73,True
ligue1,2008,olympiquelyon,lyon,47,False
ligue1,2008,olympiquemarselha,marselha,64,False
ligue1,2008,smcaen,smcaen,100,True
ligue1,2008,staderennaisfc,rennes,50,False
ligue1,2008,valenciennesfc,valenciennes,92,True
