league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
laliga2,2013,adalcorcon,adalcorcon,100,True
laliga2,2013,cdlugo,lugo,80,True
laliga2,2013,cdmirandes,mirandes,89,True
laliga2,2013,cdnumancia,numancia,89,True
laliga2,2013,cdtenerife,tenerife,89,True
laliga2,2013,cesabadellfc,cesabadell,91,True
laliga2,2013,cordobacf,cordoba,88,True
laliga2,2013,deportivoalaves,alaves,57,False
laliga2,2013,fcbarcelonab,barcelonab,91,True
laliga2,2013,gironafc,girona,86,True
laliga2,2013,herculescf,herculescf,100,True
laliga2,2013,rcdeportivodecorunha,deportivo,62,False
laliga2,2013,rcdmallorca,mallorca,84,True
laliga2,2013,realjaen,realjaen,100,True
laliga2,2013,realmadridcastilla,rmcastilla,71,True
laliga2,2013,realmurciacf,realmurcia,91,True
laliga2,2013,realsportingdegijon,realsporting,77,True
laliga2,2013,realzaragoza,zaragoza,80,True
laliga2,2013,recreativodehuelva,recrhuelva,71,True
laliga2,2013,sdeibar,eibar,83,True
laliga2,2013,sdponferradina,ponferradina,92,True
laliga2,2013,udlaspalmas,laspalmas,90,True
