league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
ligue2,2007,acajaccio,acajaccio,100,True
ligue2,2007,amienssc,amienssc,100,True
ligue2,2007,angerssco,angers,80,True
ligue2,2007,chamoisniortaisfc,chamoisniort,83,True
ligue2,2007,clermontfootauvergne63,clermontfoot,71,True
ligue2,2007,cssedanardennes,cssedan,64,False
ligue2,2007,dijonfco,dijon,77,True
ligue2,2007,eaguingamp,guingamp,89,True
ligue2,2007,estactroyes,troyes,71,True
ligue2,2007,fcgueugnon,fcgueugnon,100,True
ligue2,2007,fclibournesaintseurin,libstseurin,69,False
ligue2,2007,fcnantes,nantes,86,True
ligue2,2007,grenoblefoot38,grenoble,73,True
ligue2,2007,lbchateauroux,lbchateauroux,100,True
ligue2,2007,lehavreac,lehavre,88,True
ligue2,2007,montpellierhsc,montpellier,88,True
ligue2,2007,scbastia,scbastia,100,True
ligue2,2007,stadebrestois29,brest,50,False
ligue2,2007,stadereims,reims,67,False
ligue2,2007,usboulogne,usboulogne,100,True
