league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
laliga,2006,athleticbilbao,athleticclub,77,True
laliga,2006,atleticodemadrid,atletico,67,False
laliga,2006,caosasuna,osasuna,88,True
laliga,2006,celtadevigo,celtadevigo,100,True
laliga,2006,fcbarcelona,barcelona,90,True
laliga,2006,fcvillarreal,villarreal,91,True
laliga,2006,getafecf,getafe,86,True
laliga,2006,gimnasticdetarragona,gimnastic,62,False
laliga,2006,levanteud,levante,88,True
laliga,2006,racingsantander,racsantander,89,True
laliga,2006,rcdeportivodecorunha,deportivo,62,False
laliga,2006,rcdespanyol,espanyol,84,True
laliga,2006,rcdmallorca,mallorca,84,True
laliga,2006,realbetisbalompie,betis,45,False
laliga,2006,realmadridcf,realmadrid,91,True
laliga,2006,realsociedad,realsociedad,100,True
laliga,2006,realzaragoza,zaragoza,80,True
laliga,2006,recreativodehuelva,recrhuelva,71,True
laliga,2006,sevillafc,sevilla,88,True
laliga,2006,valenciacf,valencia,89,True
