league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
2bundesliga,2017,1fcheidenheim1846,heidenheim,74,True
2bundesliga,2017,1fckaiserslautern,klautern,64,False
2bundesliga,2017,1fcnuremberg,nuremberg,86,True
2bundesliga,2017,1fcunionberlim,unionberlim,88,True
2bundesliga,2017,arminiabielefeld,armbielefeld,86,True
2bundesliga,2017,eintrachtbraunschweigtsv,ebraunschweig,70,True
2bundesliga,2017,fcerzgebirgeaue,erzgebirgeaue,93,True
2bundesliga,2017,fcingolstadt04,ingolstadt,83,True
2bundesliga,2017,fcstpauli,stpauli,88,True
2bundesliga,2017,fortunadusseldorf95,dusseldorf,69,False
2bundesliga,2017,holsteinkiel,holsteinkiel,100,True
2bundesliga,2017,jahnregensburg,jregensburg,88,True
2bundesliga,2017,msvduisburg,msvduisburg,100,True
2bundesliga,2017,sgdynamodresden,dynamodresden,93,True
2bundesliga,2017,spvgggreutherfurth,greutherfurth,84,True
2bundesliga,2017,svdarmstadt98,darmstadt98,92,True
2bundesliga,2017,svsandhausen,sandhausen,91,True
2bundesliga,2017,vflbochum,bochum,80,True
