round,date,time,home_team,away_team,formation,coach,audience,result,match_link
1,sáb 27/08/2022,15:00,Al-Nassr,Al-Wehda,4-4-2,Rudi Garcia,19312,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3900994
2,sáb 03/09/2022,13:00,Al-Taawoun,Al-Nassr,4-2-3-1,Rudi Garcia,7838,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3900985
3,sáb 10/09/2022,15:00,Al-Nassr,Damac FC,4-4-2,Rudi Garcia,14972,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3901098
4,qui 15/09/2022,12:40,Al-Batin,Al-Nassr,4-2-3-1,Rudi Garcia,4096,0:4,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3901045
5,dom 02/10/2022,15:00,Al-Nassr,Al-Ittihad,4-2-3-1,Rudi Garcia,23025,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3901042
6,sex 07/10/2022,12:30,Abha,Al-Nassr,4-2-3-1,Rudi Garcia,13250,0:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3901072
7,ter 11/10/2022,14:30,Al-Nassr,Al-Adalah,4-2-3-1,Rudi Garcia,11894,4:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3901002
8,dom 16/10/2022,11:45,Al-Nassr,Al-Fayha,4-2-3-1,Rudi Garcia,12763,4:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3901007
9,sex 16/12/2022,12:00,Al-Raed,Al-Nassr,4-2-3-1,Rudi Garcia,11134,1:4,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3901031
10,seg 26/12/2022,14:30,Al-Nassr,Al-Hilal,4-2-3-1,Rudi Garcia,23248,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3901082
11,sáb 31/12/2022,14:30,Al-Khaleej,Al-Nassr,4-2-3-1,Rudi Garcia,13810,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3901052
12,sex 06/01/2023,12:00,Al-Nassr,Al-Tai,4-2-3-1,Rudi Garcia,11721,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3901090
13,sáb 14/01/2023,14:30,Al-Shabab,Al-Nassr,3-4-2-1,Rudi Garcia,4493,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3901017
14,dom 22/01/2023,14:30,Al-Nassr,Al-Ettifaq,4-2-3-1,Rudi Garcia,22862,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3901066
15,sex 03/02/2023,12:00,Al-Fateh,Al-Nassr,4-2-3-1,Rudi Garcia,17631,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3901022
16,qui 09/02/2023,14:30,Al-Wehda,Al-Nassr,4-2-3-1,Rudi Garcia,27102,0:4,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4002722
17,sex 17/02/2023,12:00,Al-Nassr,Al-Taawoun,4-2-3-1,Rudi Garcia,22347,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4002732
18,sáb 25/02/2023,12:30,Damac FC,Al-Nassr,4-2-3-1,Rudi Garcia,13434,0:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4002742
19,sex 03/03/2023,14:30,Al-Nassr,Al-Batin,4-2-3-1,Rudi Garcia,22782,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4002749
20,qui 09/03/2023,14:30,Al-Ittihad,Al-Nassr,5-4-1 plano,Rudi Garcia,57244,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4002754
21,sáb 18/03/2023,14:30,Al-Nassr,Abha,4-3-3 ofensivo,Rudi Garcia,19564,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4002766
22,ter 04/04/2023,16:00,Al-Adalah,Al-Nassr,4-2-3-1,Rudi Garcia,18025,0:5,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4002769
23,dom 09/04/2023,16:00,Al-Fayha,Al-Nassr,4-2-3-1,Rudi Garcia,6087,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4002778
24,sex 28/04/2023,15:30,Al-Nassr,Al-Raed,4-3-3 ofensivo,Dinko Jelicic,12087,4:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4057500
25,ter 18/04/2023,16:00,Al-Hilal,Al-Nassr,4-2-3-1,Dinko Jelicic,24674,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4057503
26,seg 08/05/2023,13:00,Al-Nassr,Al-Khaleej,4-3-3 ofensivo,Dinko Jelicic,16742,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4066478
27,ter 16/05/2023,15:30,Al-Tai,Al-Nassr,4-3-3 ofensivo,Dinko Jelicic,9632,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4066486
28,ter 23/05/2023,15:30,Al-Nassr,Al-Shabab,4-3-3 ofensivo,Dinko Jelicic,19045,3:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4066495
29,sáb 27/05/2023,15:00,Al-Ettifaq,Al-Nassr,4-4-2 duplo 6,Dinko Jelicic,17183,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4066497
30,qua 31/05/2023,15:00,Al-Nassr,Al-Fateh,4-3-3 ofensivo,Dinko Jelicic,12203,3:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4066511
