position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Manchester City FC,38,29,6,3,99:26,73,93,https://www.transfermarkt.com.br/manchester-city/spielplan/verein/281/saison_id/2021
2,FC Liverpool,38,28,8,2,94:26,68,92,https://www.transfermarkt.com.br/fc-liverpool/spielplan/verein/31/saison_id/2021
3,Chelsea FC,38,21,11,6,76:33,43,74,https://www.transfermarkt.com.br/fc-chelsea/spielplan/verein/631/saison_id/2021
4,Tottenham Hotspur,38,22,5,11,69:40,29,71,https://www.transfermarkt.com.br/tottenham-hotspur/spielplan/verein/148/saison_id/2021
5,FC Arsenal,38,22,3,13,61:48,13,69,https://www.transfermarkt.com.br/fc-arsenal/spielplan/verein/11/saison_id/2021
6,Manchester United FC,38,16,10,12,57:57,0,58,https://www.transfermarkt.com.br/manchester-united/spielplan/verein/985/saison_id/2021
7,West Ham United,38,16,8,14,60:51,9,56,https://www.transfermarkt.com.br/west-ham-united/spielplan/verein/379/saison_id/2021
8,Leicester City FC,38,14,10,14,62:59,3,52,https://www.transfermarkt.com.br/leicester-city/spielplan/verein/1003/saison_id/2021
9,Brighton & Hove Albion,38,12,15,11,42:44,-2,51,https://www.transfermarkt.com.br/brighton-amp-hove-albion/spielplan/verein/1237/saison_id/2021
10,Wolverhampton Wanderers,38,15,6,17,38:43,-5,51,https://www.transfermarkt.com.br/wolverhampton-wanderers/spielplan/verein/543/saison_id/2021
11,Newcastle United,38,13,10,15,44:62,-18,49,https://www.transfermarkt.com.br/newcastle-united/spielplan/verein/762/saison_id/2021
12,Crystal Palace FC,38,11,15,12,50:46,4,48,https://www.transfermarkt.com.br/crystal-palace/spielplan/verein/873/saison_id/2021
13,Brentford FC,38,13,7,18,48:56,-8,46,https://www.transfermarkt.com.br/fc-brentford/spielplan/verein/1148/saison_id/2021
14,Aston Villa FC,38,13,6,19,52:54,-2,45,https://www.transfermarkt.com.br/aston-villa/spielplan/verein/405/saison_id/2021
15,FC Southampton,38,9,13,16,43:67,-24,40,https://www.transfermarkt.com.br/fc-southampton/spielplan/verein/180/saison_id/2021
16,FC Everton,38,11,6,21,43:66,-23,39,https://www.transfermarkt.com.br/fc-everton/spielplan/verein/29/saison_id/2021
17,Leeds United FC,38,9,11,18,42:79,-37,38,https://www.transfermarkt.com.br/leeds-united/spielplan/verein/399/saison_id/2021
18,FC Burnley,38,7,14,17,34:53,-19,35,https://www.transfermarkt.com.br/fc-burnley/spielplan/verein/1132/saison_id/2021
19,FC Watford,38,6,5,27,34:77,-43,23,https://www.transfermarkt.com.br/fc-watford/spielplan/verein/1010/saison_id/2021
20,Norwich City,38,5,7,26,23:84,-61,22,https://www.transfermarkt.com.br/norwich-city/spielplan/verein/1123/saison_id/2021
