position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Kashima Antlers,34,20,6,8,51:30,21,66,https://www.transfermarkt.com.br/kashima-antlers/spielplan/verein/2241/saison_id/2008
2,Kawasaki Frontale,34,19,7,8,64:40,24,64,https://www.transfermarkt.com.br/kawasaki-frontale/spielplan/verein/9598/saison_id/2008
3,Gamba Osaka,34,18,6,10,62:44,18,60,https://www.transfermarkt.com.br/gamba-osaka/spielplan/verein/596/saison_id/2008
4,Sanfrecce Hiroshima,34,15,11,8,53:44,9,56,https://www.transfermarkt.com.br/sanfrecce-hiroshima/spielplan/verein/2697/saison_id/2008
5,FC Tokyo,34,16,5,13,47:39,8,53,https://www.transfermarkt.com.br/fc-tokyo/spielplan/verein/6631/saison_id/2008
6,Urawa Red Diamonds,34,16,4,14,43:43,0,52,https://www.transfermarkt.com.br/urawa-red-diamonds/spielplan/verein/828/saison_id/2008
7,Shimizu S-Pulse,34,13,12,9,44:41,3,51,https://www.transfermarkt.com.br/shimizu-s-pulse/spielplan/verein/1062/saison_id/2008
8,Albirex Niigata,34,13,11,10,42:31,11,50,https://www.transfermarkt.com.br/albirex-niigata/spielplan/verein/8344/saison_id/2008
9,Nagoya Grampus,34,14,8,12,46:42,4,50,https://www.transfermarkt.com.br/nagoya-grampus/spielplan/verein/1066/saison_id/2008
10,Yokohama F. Marinos,34,11,13,10,43:37,6,46,https://www.transfermarkt.com.br/yokohama-f-marinos/spielplan/verein/3828/saison_id/2008
11,Júbilo Iwata,34,11,8,15,50:60,-10,41,https://www.transfermarkt.com.br/jubilo-iwata/spielplan/verein/937/saison_id/2008
12,Kyoto Sanga,34,11,8,15,35:47,-12,41,https://www.transfermarkt.com.br/kyoto-sanga/spielplan/verein/593/saison_id/2008
13,Omiya Ardija,34,9,12,13,40:47,-7,39,https://www.transfermarkt.com.br/omiya-ardija/spielplan/verein/7452/saison_id/2008
14,Vissel Kobe,34,10,9,15,40:48,-8,39,https://www.transfermarkt.com.br/vissel-kobe/spielplan/verein/3958/saison_id/2008
15,Montedio Yamagata,34,10,9,15,32:40,-8,39,https://www.transfermarkt.com.br/montedio-yamagata/spielplan/verein/16190/saison_id/2008
16,Kashiwa Reysol,34,7,13,14,41:57,-16,34,https://www.transfermarkt.com.br/kashiwa-reysol/spielplan/verein/6632/saison_id/2008
17,Oita Trinita,34,8,6,20,26:45,-19,30,https://www.transfermarkt.com.br/oita-trinita/spielplan/verein/3935/saison_id/2008
18,JEF United Chiba,34,5,12,17,32:56,-24,27,https://www.transfermarkt.com.br/jef-united-chiba/spielplan/verein/672/saison_id/2008
