position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Ingolstadt 04,34,17,13,4,53:32,21,64,https://www.transfermarkt.com.br/fc-ingolstadt-04/spielplan/verein/4795/saison_id/2014
2,SV Darmstadt 98,34,15,14,5,44:26,18,59,https://www.transfermarkt.com.br/sv-darmstadt-98/spielplan/verein/105/saison_id/2014
3,Karlsruher SC,34,15,13,6,46:26,20,58,https://www.transfermarkt.com.br/karlsruher-sc/spielplan/verein/48/saison_id/2014
4,1.FC Kaiserslautern,34,14,14,6,45:31,14,56,https://www.transfermarkt.com.br/1-fc-kaiserslautern/spielplan/verein/2/saison_id/2014
5,RB Leipzig,34,13,11,10,39:31,8,50,https://www.transfermarkt.com.br/rasenballsport-leipzig/spielplan/verein/23826/saison_id/2014
6,Eintracht Braunschweig TSV,34,15,5,14,44:41,3,50,https://www.transfermarkt.com.br/eintracht-braunschweig/spielplan/verein/23/saison_id/2014
7,1.FC Union Berlim,34,12,11,11,46:51,-5,47,https://www.transfermarkt.com.br/1-fc-union-berlin/spielplan/verein/89/saison_id/2014
8,1.FC Heidenheim 1846,34,12,10,12,49:44,5,46,https://www.transfermarkt.com.br/1-fc-heidenheim-1846/spielplan/verein/2036/saison_id/2014
9,1.FC Nuremberg,34,13,6,15,42:47,-5,45,https://www.transfermarkt.com.br/1-fc-nurnberg/spielplan/verein/4/saison_id/2014
10,Fortuna Düsseldorf 95,34,11,11,12,48:52,-4,44,https://www.transfermarkt.com.br/fortuna-dusseldorf/spielplan/verein/38/saison_id/2014
11,VfL Bochum,34,9,15,10,53:55,-2,42,https://www.transfermarkt.com.br/vfl-bochum/spielplan/verein/80/saison_id/2014
12,SV Sandhausen,34,10,12,12,32:37,-5,39,https://www.transfermarkt.com.br/sv-sandhausen/spielplan/verein/254/saison_id/2014
13,FSV Frankfurt,34,10,9,15,41:53,-12,39,https://www.transfermarkt.com.br/fsv-frankfurt/spielplan/verein/293/saison_id/2014
14,SpVgg Greuther Fürth,34,8,13,13,34:42,-8,37,https://www.transfermarkt.com.br/spvgg-greuther-furth/spielplan/verein/65/saison_id/2014
15,FC St. Pauli,34,10,7,17,40:51,-11,37,https://www.transfermarkt.com.br/fc-st-pauli/spielplan/verein/35/saison_id/2014
16,TSV 1860 Munique,34,9,9,16,41:51,-10,36,https://www.transfermarkt.com.br/tsv-1860-munchen/spielplan/verein/72/saison_id/2014
17,FC Erzgebirge Aue,34,9,9,16,32:47,-15,36,https://www.transfermarkt.com.br/fc-erzgebirge-aue/spielplan/verein/94/saison_id/2014
18,VfR Aalen,34,7,12,15,34:46,-12,31,https://www.transfermarkt.com.br/vfr-aalen/spielplan/verein/83/saison_id/2014
