round,date,time,home_team,away_team,formation,coach,audience,result,match_link
1,sáb 16/08/2008,15:00,AFC Tubize,Exc. Mouscron,?,Enzo Scifo,2500,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/910836
2,sáb 23/08/2008,15:00,Exc. Mouscron,KV Mechelen,?,Enzo Scifo,5776,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/910843
3,sáb 30/08/2008,15:00,FCV Dender EH,Exc. Mouscron,?,Enzo Scifo,4053,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/910850
4,sáb 13/09/2008,15:00,Exc. Mouscron,KAA Gent,?,Enzo Scifo,6000,4:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/910860
5,sáb 20/09/2008,15:00,KVC Westerlo,Exc. Mouscron,?,Enzo Scifo,5000,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/910869
6,dom 28/09/2008,13:00,Exc. Mouscron,KRC Genk,?,Enzo Scifo,6130,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/910876
7,sex 03/10/2008,15:30,Anderlecht,Exc. Mouscron,?,Enzo Scifo,23172,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/910878
8,sáb 18/10/2008,15:00,Exc. Mouscron,KSV Roeselare,?,Enzo Scifo,5057,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/910891
9,sex 24/10/2008,16:30,KV Kortrijk,Exc. Mouscron,?,Enzo Scifo,9000,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/910900
10,sáb 01/11/2008,18:00,Exc. Mouscron,Cercle Brügge,?,Enzo Scifo,5027,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/910907
11,sáb 08/11/2008,18:00,RAEC Mons,Exc. Mouscron,?,Enzo Scifo,3000,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/910911
12,sáb 15/11/2008,18:00,Exc. Mouscron,R Charleroi SC,?,Enzo Scifo,5250,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/910923
13,sáb 22/11/2008,17:00,Standard Liège,Exc. Mouscron,?,Enzo Scifo,25000,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/913436
