position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Bayern Munique,34,21,8,5,92:38,54,71,https://www.transfermarkt.com.br/fc-bayern-munchen/spielplan/verein/27/saison_id/2022
2,Borussia Dortmund,34,22,5,7,83:44,39,71,https://www.transfermarkt.com.br/borussia-dortmund/spielplan/verein/16/saison_id/2022
3,RB Leipzig,34,20,6,8,64:41,23,66,https://www.transfermarkt.com.br/rasenballsport-leipzig/spielplan/verein/23826/saison_id/2022
4,1.FC Union Berlim,34,18,8,8,51:38,13,62,https://www.transfermarkt.com.br/1-fc-union-berlin/spielplan/verein/89/saison_id/2022
5,SC Freiburg,34,17,8,9,51:44,7,59,https://www.transfermarkt.com.br/sc-freiburg/spielplan/verein/60/saison_id/2022
6,Bayer 04 Leverkusen,34,14,8,12,57:49,8,50,https://www.transfermarkt.com.br/bayer-04-leverkusen/spielplan/verein/15/saison_id/2022
7,SG Eintracht Frankfurt,34,13,11,10,58:52,6,50,https://www.transfermarkt.com.br/eintracht-frankfurt/spielplan/verein/24/saison_id/2022
8,VfL Wolfsburg,34,13,10,11,57:48,9,49,https://www.transfermarkt.com.br/vfl-wolfsburg/spielplan/verein/82/saison_id/2022
9,1.FSV Mainz 05,34,12,10,12,54:55,-1,46,https://www.transfermarkt.com.br/1-fsv-mainz-05/spielplan/verein/39/saison_id/2022
10,Borussia Mönchengladbach,34,11,10,13,52:55,-3,43,https://www.transfermarkt.com.br/borussia-monchengladbach/spielplan/verein/18/saison_id/2022
11,1.FC Colônia,34,10,12,12,49:54,-5,42,https://www.transfermarkt.com.br/1-fc-koln/spielplan/verein/3/saison_id/2022
12,TSG 1899 Hoffenheim,34,10,6,18,48:57,-9,36,https://www.transfermarkt.com.br/tsg-1899-hoffenheim/spielplan/verein/533/saison_id/2022
13,Werder Bremen,34,10,6,18,51:64,-13,36,https://www.transfermarkt.com.br/sv-werder-bremen/spielplan/verein/86/saison_id/2022
14,VfL Bochum,34,10,5,19,40:72,-32,35,https://www.transfermarkt.com.br/vfl-bochum/spielplan/verein/80/saison_id/2022
15,FC Augsburg,34,9,7,18,42:63,-21,34,https://www.transfermarkt.com.br/fc-augsburg/spielplan/verein/167/saison_id/2022
16,VfB Stuttgart,34,7,12,15,45:57,-12,33,https://www.transfermarkt.com.br/vfb-stuttgart/spielplan/verein/79/saison_id/2022
17,Schalke 04,34,7,10,17,35:71,-36,31,https://www.transfermarkt.com.br/fc-schalke-04/spielplan/verein/33/saison_id/2022
18,Hertha Berlim,34,7,8,19,42:69,-27,29,https://www.transfermarkt.com.br/hertha-bsc/spielplan/verein/44/saison_id/2022
