position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Le Havre AC,38,20,15,3,46:19,27,75,https://www.transfermarkt.com.br/ac-le-havre/spielplan/verein/738/saison_id/2022
2,FC Metz,38,20,12,6,61:33,28,72,https://www.transfermarkt.com.br/fc-metz/spielplan/verein/347/saison_id/2022
3,FCG Bordeaux,38,20,9,9,51:28,23,69,https://www.transfermarkt.com.br/fc-girondins-bordeaux/spielplan/verein/40/saison_id/2022
4,SC Bastia,38,17,9,12,52:45,7,60,https://www.transfermarkt.com.br/sc-bastia/spielplan/verein/595/saison_id/2022
5,SM Caen,38,16,11,11,52:43,9,59,https://www.transfermarkt.com.br/sm-caen/spielplan/verein/1162/saison_id/2022
6,EA Guingamp,38,15,10,13,51:46,5,55,https://www.transfermarkt.com.br/ea-guingamp/spielplan/verein/855/saison_id/2022
7,Paris FC,38,15,10,13,45:43,2,55,https://www.transfermarkt.com.br/paris-fc/spielplan/verein/10004/saison_id/2022
8,AS Saint-Étienne,38,15,11,12,63:57,6,53,https://www.transfermarkt.com.br/as-saint-etienne/spielplan/verein/618/saison_id/2022
9,FC Sochaux-Montbéliard,38,15,7,16,54:41,13,52,https://www.transfermarkt.com.br/fc-sochaux-montbeliard/spielplan/verein/750/saison_id/2022
10,Grenoble Foot 38,38,14,9,15,33:36,-3,51,https://www.transfermarkt.com.br/grenoble-foot-38/spielplan/verein/1290/saison_id/2022
11,Quevilly Rouen Métropole,38,12,14,12,47:49,-2,50,https://www.transfermarkt.com.br/quevilly-rouen-metropole/spielplan/verein/7124/saison_id/2022
12,Pau FC,38,12,11,15,40:52,-12,47,https://www.transfermarkt.com.br/pau-fc/spielplan/verein/3166/saison_id/2022
12,Amiens SC,38,13,8,17,40:52,-12,47,https://www.transfermarkt.com.br/amiens-sc/spielplan/verein/1416/saison_id/2022
14,Rodez AF,38,11,13,14,39:44,-5,46,https://www.transfermarkt.com.br/rodez-af/spielplan/verein/11273/saison_id/2022
15,Stade Lavallois,38,14,4,20,44:56,-12,46,https://www.transfermarkt.com.br/stade-laval/spielplan/verein/1080/saison_id/2022
16,Valenciennes FC,38,10,15,13,42:49,-7,45,https://www.transfermarkt.com.br/fc-valenciennes/spielplan/verein/1423/saison_id/2022
17,FC Annecy,38,11,12,15,39:51,-12,45,https://www.transfermarkt.com.br/fc-annecy/spielplan/verein/30204/saison_id/2022
18,Dijon FCO,38,10,12,16,38:43,-5,42,https://www.transfermarkt.com.br/dijon-fco/spielplan/verein/2969/saison_id/2022
19,Nîmes Olympique,38,10,6,22,44:62,-18,36,https://www.transfermarkt.com.br/nimes-olympique/spielplan/verein/1160/saison_id/2022
20,Chamois Niortais FC,38,7,8,23,35:67,-32,29,https://www.transfermarkt.com.br/chamois-niortais-fc/spielplan/verein/1161/saison_id/2022
