position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Clube Desportivo Santa Clara,34,21,10,3,48:19,29,73,https://www.transfermarkt.com.br/cd-santa-clara/spielplan/verein/2423/saison_id/2023
2,CD Nacional,34,21,8,5,66:35,31,71,https://www.transfermarkt.com.br/cd-nacional/spielplan/verein/982/saison_id/2023
3,Avs Futebol,34,20,4,10,50:34,16,64,https://www.transfermarkt.com.br/avs-futebol-sad/spielplan/verein/110302/saison_id/2023
4,Club Sport Marítimo,34,18,10,6,52:29,23,64,https://www.transfermarkt.com.br/cs-maritimo/spielplan/verein/1301/saison_id/2023
5,FC Paços de Ferreira,34,14,10,10,42:35,7,52,https://www.transfermarkt.com.br/fc-pacos-de-ferreira/spielplan/verein/2995/saison_id/2023
6,Clube Desportivo Tondela,34,12,13,9,46:43,3,49,https://www.transfermarkt.com.br/cd-tondela/spielplan/verein/7179/saison_id/2023
7,SC União Torreense,34,13,9,12,40:37,3,48,https://www.transfermarkt.com.br/sc-uniao-torreense/spielplan/verein/2432/saison_id/2023
8,SL Benfica B,34,12,9,13,48:48,0,45,https://www.transfermarkt.com.br/benfica-lissabon-b/spielplan/verein/10330/saison_id/2023
9,CD Mafra,34,11,11,12,40:42,-2,44,https://www.transfermarkt.com.br/cd-mafra/spielplan/verein/7056/saison_id/2023
10,FC Porto B,34,12,8,14,51:51,0,44,https://www.transfermarkt.com.br/fc-porto-b/spielplan/verein/10331/saison_id/2023
11,Académico de Viseu FC,34,9,16,9,36:38,-2,43,https://www.transfermarkt.com.br/academico-viseu-fc/spielplan/verein/7788/saison_id/2023
12,UD Leiria,34,11,9,14,44:40,4,42,https://www.transfermarkt.com.br/uniao-leiria/spielplan/verein/2639/saison_id/2023
13,Futebol Clube Penafiel,34,11,6,17,31:39,-8,39,https://www.transfermarkt.com.br/fc-penafiel/spielplan/verein/3327/saison_id/2023
14,Leixões SC,34,7,16,11,29:38,-9,37,https://www.transfermarkt.com.br/leixoes-sc/spielplan/verein/3345/saison_id/2023
15,UD Oliveirense,34,8,10,16,37:54,-17,34,https://www.transfermarkt.com.br/ud-oliveirense/spielplan/verein/8827/saison_id/2023
16,CD Feirense,34,8,7,19,31:49,-18,31,https://www.transfermarkt.com.br/cd-feirense/spielplan/verein/3349/saison_id/2023
17,Länk FC Vilaverdense,34,8,4,22,30:59,-29,27,https://www.transfermarkt.com.br/vilaverdense-fc/spielplan/verein/8424/saison_id/2023
18,CF Os Belenenses,34,6,8,20,28:59,-31,26,https://www.transfermarkt.com.br/cf-os-belenenses/spielplan/verein/68608/saison_id/2023
