position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Manchester United FC,38,28,5,5,86:43,43,89,https://www.transfermarkt.com.br/manchester-united/spielplan/verein/985/saison_id/2012
2,Manchester City FC,38,23,9,6,66:34,32,78,https://www.transfermarkt.com.br/manchester-city/spielplan/verein/281/saison_id/2012
3,Chelsea FC,38,22,9,7,75:39,36,75,https://www.transfermarkt.com.br/fc-chelsea/spielplan/verein/631/saison_id/2012
4,FC Arsenal,38,21,10,7,72:37,35,73,https://www.transfermarkt.com.br/fc-arsenal/spielplan/verein/11/saison_id/2012
5,Tottenham Hotspur,38,21,9,8,66:46,20,72,https://www.transfermarkt.com.br/tottenham-hotspur/spielplan/verein/148/saison_id/2012
6,FC Everton,38,16,15,7,55:40,15,63,https://www.transfermarkt.com.br/fc-everton/spielplan/verein/29/saison_id/2012
7,FC Liverpool,38,16,13,9,71:43,28,61,https://www.transfermarkt.com.br/fc-liverpool/spielplan/verein/31/saison_id/2012
8,West Bromwich Albion,38,14,7,17,53:57,-4,49,https://www.transfermarkt.com.br/west-bromwich-albion/spielplan/verein/984/saison_id/2012
9,Swansea City AFC,38,11,13,14,47:51,-4,46,https://www.transfermarkt.com.br/swansea-city/spielplan/verein/2288/saison_id/2012
10,West Ham United,38,12,10,16,45:53,-8,46,https://www.transfermarkt.com.br/west-ham-united/spielplan/verein/379/saison_id/2012
11,Norwich City,38,10,14,14,41:58,-17,44,https://www.transfermarkt.com.br/norwich-city/spielplan/verein/1123/saison_id/2012
12,FC Fulham,38,11,10,17,50:60,-10,43,https://www.transfermarkt.com.br/fc-fulham/spielplan/verein/931/saison_id/2012
13,Stoke City,38,9,15,14,34:45,-11,42,https://www.transfermarkt.com.br/stoke-city/spielplan/verein/512/saison_id/2012
14,FC Southampton,38,9,14,15,49:60,-11,41,https://www.transfermarkt.com.br/fc-southampton/spielplan/verein/180/saison_id/2012
15,Aston Villa FC,38,10,11,17,47:69,-22,41,https://www.transfermarkt.com.br/aston-villa/spielplan/verein/405/saison_id/2012
16,Newcastle United,38,11,8,19,45:68,-23,41,https://www.transfermarkt.com.br/newcastle-united/spielplan/verein/762/saison_id/2012
17,AFC Sunderland,38,9,12,17,41:54,-13,39,https://www.transfermarkt.com.br/afc-sunderland/spielplan/verein/289/saison_id/2012
18,Wigan Athletic,38,9,9,20,47:73,-26,36,https://www.transfermarkt.com.br/wigan-athletic/spielplan/verein/1071/saison_id/2012
19,FC Reading,38,6,10,22,43:73,-30,28,https://www.transfermarkt.com.br/fc-reading/spielplan/verein/1032/saison_id/2012
20,Queens Park Rangers,38,4,13,21,30:60,-30,25,https://www.transfermarkt.com.br/queens-park-rangers/spielplan/verein/1039/saison_id/2012
