round,date,time,home_team,away_team,formation,coach,audience,result,match_link
1,seg 01/08/2016,15:30,Amiens SC,Reims,4-5-1 plano,Christophe Pélissier,8365,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2701713
2,sáb 06/08/2016,10:00,Strasbourg,Amiens SC,4-2-3-1,Christophe Pélissier,16009,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2726294
3,sex 12/08/2016,15:00,Amiens SC,Chamois Niort,4-4-1-1,Christophe Pélissier,6254,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2726295
4,sáb 20/08/2016,10:00,Lens,Amiens SC,4-1-4-1,Christophe Pélissier,29585,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2726310
5,sex 26/08/2016,15:00,Nîmes Olympique,Amiens SC,4-4-1-1,Christophe Pélissier,4737,2:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2726318
6,sex 09/09/2016,15:00,Amiens SC,Tours FC,4-4-1-1,Christophe Pélissier,7082,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2746837
7,ter 27/09/2016,13:30,G. Ajaccio,Amiens SC,4-4-1-1,Christophe Pélissier,2915,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2747206
8,ter 20/09/2016,16:00,Amiens SC,Valenciennes,4-4-1-1,Christophe Pélissier,8126,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2747224
9,sex 23/09/2016,15:00,US Orléans,Amiens SC,4-4-1-1,Christophe Pélissier,3765,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2747238
10,sex 30/09/2016,15:00,Amiens SC,Troyes,4-4-1-1,Christophe Pélissier,7716,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2747244
11,sex 14/10/2016,15:00,Bourg-en-Bresse,Amiens SC,4-4-1-1,Christophe Pélissier,1927,2:4,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2747255
12,seg 24/10/2016,16:30,Amiens SC,Red Star FC,4-4-1-1,Christophe Pélissier,9050,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2747263
13,sáb 29/10/2016,11:00,Clermont Foot,Amiens SC,4-4-1-1,Christophe Pélissier,2806,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2761178
14,sex 04/11/2016,17:00,Amiens SC,Auxerre,4-4-1-1,Christophe Pélissier,7423,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2761184
15,sáb 19/11/2016,12:00,Le Havre,Amiens SC,4-2-3-1,Christophe Pélissier,10043,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2761198
16,sáb 26/11/2016,12:10,Amiens SC,Brest,4-4-2,Christophe Pélissier,6991,3:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2761204
17,ter 29/11/2016,18:00,AC Ajaccio,Amiens SC,4-4-1-1,Christophe Pélissier,2527,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2761214
18,sex 09/12/2016,17:00,Amiens SC,FC Sochaux,4-4-1-1,Christophe Pélissier,7281,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2761224
19,sex 16/12/2016,17:00,Stade Lavallois,Amiens SC,4-2-3-1,Christophe Pélissier,4106,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2761238
20,sáb 14/01/2017,12:00,Amiens SC,Strasbourg,4-4-1-1,Christophe Pélissier,6844,4:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2761254
21,sex 20/01/2017,17:00,Chamois Niort,Amiens SC,4-4-1-1,Christophe Pélissier,2978,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2761270
22,sáb 28/01/2017,12:00,Amiens SC,Lens,4-4-1-1,Christophe Pélissier,11927,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2761274
23,sex 03/02/2017,17:00,Amiens SC,Nîmes Olympique,4-4-1-1,Christophe Pélissier,6762,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2761285
24,ter 07/02/2017,18:00,Tours FC,Amiens SC,4-4-1-1,Christophe Pélissier,3905,0:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2761301
25,sex 10/02/2017,17:00,Amiens SC,G. Ajaccio,4-4-1-1,Christophe Pélissier,6662,4:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2761305
26,sex 17/02/2017,17:00,Valenciennes,Amiens SC,4-4-1-1,Christophe Pélissier,7743,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2761323
27,sex 24/02/2017,16:00,Amiens SC,US Orléans,4-2-3-1,Christophe Pélissier,7274,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2761367
28,sáb 04/03/2017,11:00,Troyes,Amiens SC,4-4-1-1,Christophe Pélissier,6383,4:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2761398
29,sex 10/03/2017,16:00,Amiens SC,Bourg-en-Bresse,4-4-1-1,Christophe Pélissier,6550,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2761407
30,sex 17/03/2017,16:00,Red Star FC,Amiens SC,4-4-1-1,Christophe Pélissier,4093,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2761437
31,sex 31/03/2017,15:00,Amiens SC,Clermont Foot,4-4-1-1,Christophe Pélissier,7471,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2761455
32,sex 07/04/2017,15:00,Auxerre,Amiens SC,4-4-1-1,Christophe Pélissier,8992,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2761473
