round,date,time,home_team,away_team,formation,coach,audience,result,match_link
1,sáb 08/03/2008,01:00,Gamba Osaka,JEF Utd. Chiba,3-5-2,Josip Kuze,18093,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1023812
2,sáb 15/03/2008,05:00,JEF Utd. Chiba,Shimizu S-Pulse,3-5-2,Josip Kuze,14566,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1023895
3,dom 30/03/2008,03:00,Kawasaki Front.,JEF Utd. Chiba,3-5-2,Josip Kuze,17658,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1023901
4,qua 02/04/2008,07:00,JEF Utd. Chiba,Vissel Kobe,3-5-2,Josip Kuze,8694,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1023909
5,sáb 05/04/2008,02:00,Kashima Antlers,JEF Utd. Chiba,3-5-2,Josip Kuze,17257,4:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1023918
6,sáb 12/04/2008,04:00,JEF Utd. Chiba,Omiya Ardija,4-4-2 duplo 6,Josip Kuze,11091,2:4,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1023928
7,sáb 19/04/2008,01:00,Nagoya Grampus,JEF Utd. Chiba,4-4-2 duplo 6,Josip Kuze,12214,3:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1023934
8,sáb 26/04/2008,07:00,JEF Utd. Chiba,Júbilo Iwata,4-4-2 duplo 6,Josip Kuze,13083,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1023948
9,ter 29/04/2008,07:00,Yokohama F. M.,JEF Utd. Chiba,5-4-1 plano,Josip Kuze,20220,3:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1023957
10,sáb 03/05/2008,04:00,JEF Utd. Chiba,Kashiwa Reysol,4-4-2 duplo 6,Josip Kuze,14103,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1023966
11,ter 06/05/2008,04:00,Urawa Reds,JEF Utd. Chiba,4-4-2 duplo 6,Josip Kuze,52008,3:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1024749
12,sáb 10/05/2008,04:00,JEF Utd. Chiba,Kyoto Sanga,4-4-2 duplo 6,Shigeo Sawairi,10178,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1024755
13,sáb 17/05/2008,04:00,JEF Utd. Chiba,Oita Trinita,4-4-2 duplo 6,Shigeo Sawairi,11616,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1024766
14,dom 29/06/2008,04:00,FC Tokyo,JEF Utd. Chiba,4-3-1-2,Alex Miller,27976,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1024777
15,sáb 05/07/2008,06:00,Tokyo Verdy,JEF Utd. Chiba,4-2-3-1,Alex Miller,10069,3:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1024780
16,dom 13/07/2008,07:00,JEF Utd. Chiba,C'dole Sapporo,4-4-2 duplo 6,Alex Miller,12494,0:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1024795
17,qua 16/07/2008,07:30,Albirex Niigata,JEF Utd. Chiba,4-2-3-1,Alex Miller,30711,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1024801
18,dom 20/07/2008,07:00,JEF Utd. Chiba,Gamba Osaka,4-2-3-1,Alex Miller,15450,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1025597
19,sáb 26/07/2008,07:00,Vissel Kobe,JEF Utd. Chiba,4-4-2 duplo 6,Alex Miller,9348,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1025608
20,sáb 09/08/2008,07:00,JEF Utd. Chiba,Kashima Antlers,4-2-3-1,Alex Miller,16190,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1025615
21,sáb 16/08/2008,07:00,Kashiwa Reysol,JEF Utd. Chiba,4-2-3-1,Alex Miller,10266,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1025624
22,dom 24/08/2008,07:00,JEF Utd. Chiba,Kawasaki Front.,4-4-2 duplo 6,Alex Miller,14242,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1027067
23,qua 27/08/2008,07:00,Júbilo Iwata,JEF Utd. Chiba,4-2-3-1,Alex Miller,8555,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1027074
