round,date,time,home_team,away_team,formation,coach,audience,result,match_link
1,dom 09/03/2008,04:00,Omiya Ardija,Albirex Niigata,4-4-2 duplo 6,Jun Suzuki,14380,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1023820
2,sáb 15/03/2008,04:00,Albirex Niigata,FC Tokyo,4-4-2 duplo 6,Jun Suzuki,35083,2:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1023894
3,dom 30/03/2008,04:00,Urawa Reds,Albirex Niigata,4-4-2 duplo 6,Jun Suzuki,46962,3:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1023903
4,qua 02/04/2008,07:00,Albirex Niigata,Kashima Antlers,4-4-2 duplo 6,Jun Suzuki,22740,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1023912
5,dom 06/04/2008,04:00,Kashiwa Reysol,Albirex Niigata,4-4-2 duplo 6,Jun Suzuki,9585,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1023923
6,dom 13/04/2008,04:00,Gamba Osaka,Albirex Niigata,4-4-2 duplo 6,Jun Suzuki,13321,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1023933
7,sáb 19/04/2008,04:00,Albirex Niigata,Kyoto Sanga,4-4-2 duplo 6,Jun Suzuki,27115,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1023937
8,sáb 26/04/2008,01:30,C'dole Sapporo,Albirex Niigata,4-4-2 duplo 6,Jun Suzuki,13055,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1023944
9,ter 29/04/2008,03:00,Albirex Niigata,Tokyo Verdy,4-4-2 duplo 6,Jun Suzuki,35788,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1023954
10,sáb 03/05/2008,01:00,Oita Trinita,Albirex Niigata,4-4-2 duplo 6,Jun Suzuki,19273,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1023962
11,ter 06/05/2008,02:30,Albirex Niigata,Shimizu S-Pulse,4-4-2 duplo 6,Jun Suzuki,36403,3:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1024746
12,sáb 10/05/2008,07:00,Albirex Niigata,Júbilo Iwata,4-4-2 duplo 6,Jun Suzuki,33657,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1024757
13,dom 18/05/2008,04:00,Vissel Kobe,Albirex Niigata,4-4-2 duplo 6,Jun Suzuki,9117,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1024768
14,sáb 28/06/2008,04:00,Albirex Niigata,Kawasaki Front.,4-4-2 duplo 6,Jun Suzuki,40029,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1024772
15,sáb 05/07/2008,07:00,Albirex Niigata,Nagoya Grampus,4-4-2 duplo 6,Jun Suzuki,37529,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1024782
16,dom 13/07/2008,07:00,Yokohama F. M.,Albirex Niigata,4-4-2 duplo 6,Jun Suzuki,12294,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1024796
17,qua 16/07/2008,07:30,Albirex Niigata,JEF Utd. Chiba,4-4-2 duplo 6,Jun Suzuki,30711,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1024801
18,dom 20/07/2008,07:00,Shimizu S-Pulse,Albirex Niigata,4-4-2 duplo 6,Jun Suzuki,17025,3:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1025599
19,dom 27/07/2008,06:00,Albirex Niigata,C'dole Sapporo,4-2-3-1,Jun Suzuki,35388,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1025609
20,sáb 09/08/2008,06:00,Tokyo Verdy,Albirex Niigata,4-4-2 duplo 6,Jun Suzuki,9211,4:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1025613
21,sáb 16/08/2008,07:00,Albirex Niigata,Oita Trinita,4-4-2 duplo 6,Jun Suzuki,38781,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1025625
22,sáb 23/08/2008,07:05,Kyoto Sanga,Albirex Niigata,4-4-2 duplo 6,Jun Suzuki,8688,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1027064
