position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Burnley,46,29,14,3,87:35,52,101,https://www.transfermarkt.com.br/fc-burnley/spielplan/verein/1132/saison_id/2022
2,Sheffield United,46,28,7,11,73:39,34,91,https://www.transfermarkt.com.br/sheffield-united/spielplan/verein/350/saison_id/2022
3,Luton Town,46,21,17,8,57:39,18,80,https://www.transfermarkt.com.br/luton-town/spielplan/verein/1031/saison_id/2022
4,FC Middlesbrough,46,22,9,15,84:56,28,75,https://www.transfermarkt.com.br/fc-middlesbrough/spielplan/verein/641/saison_id/2022
5,Coventry City,46,18,16,12,58:46,12,70,https://www.transfermarkt.com.br/coventry-city/spielplan/verein/990/saison_id/2022
6,AFC Sunderland,46,18,15,13,68:55,13,69,https://www.transfermarkt.com.br/afc-sunderland/spielplan/verein/289/saison_id/2022
7,Blackburn Rovers,46,20,9,17,52:54,-2,69,https://www.transfermarkt.com.br/blackburn-rovers/spielplan/verein/164/saison_id/2022
8,Millwall FC,46,19,11,16,57:50,7,68,https://www.transfermarkt.com.br/fc-millwall/spielplan/verein/1028/saison_id/2022
9,West Bromwich Albion,46,18,12,16,59:53,6,66,https://www.transfermarkt.com.br/west-bromwich-albion/spielplan/verein/984/saison_id/2022
10,Swansea City AFC,46,18,12,16,68:64,4,66,https://www.transfermarkt.com.br/swansea-city/spielplan/verein/2288/saison_id/2022
11,FC Watford,46,16,15,15,56:53,3,63,https://www.transfermarkt.com.br/fc-watford/spielplan/verein/1010/saison_id/2022
12,Preston North End,46,17,12,17,45:59,-14,63,https://www.transfermarkt.com.br/preston-north-end/spielplan/verein/466/saison_id/2022
13,Norwich City,46,17,11,18,57:54,3,62,https://www.transfermarkt.com.br/norwich-city/spielplan/verein/1123/saison_id/2022
14,Bristol City,46,15,14,17,55:56,-1,59,https://www.transfermarkt.com.br/bristol-city/spielplan/verein/698/saison_id/2022
15,Hull City,46,14,16,16,51:61,-10,58,https://www.transfermarkt.com.br/hull-city/spielplan/verein/3008/saison_id/2022
16,Stoke City,46,14,11,21,55:54,1,53,https://www.transfermarkt.com.br/stoke-city/spielplan/verein/512/saison_id/2022
17,Birmingham City,46,14,11,21,47:58,-11,53,https://www.transfermarkt.com.br/birmingham-city/spielplan/verein/337/saison_id/2022
18,Huddersfield Town,46,14,11,21,47:62,-15,53,https://www.transfermarkt.com.br/huddersfield-town/spielplan/verein/1110/saison_id/2022
19,Rotherham United,46,11,17,18,49:60,-11,50,https://www.transfermarkt.com.br/rotherham-united/spielplan/verein/1194/saison_id/2022
20,Queens Park Rangers,46,13,11,22,44:71,-27,50,https://www.transfermarkt.com.br/queens-park-rangers/spielplan/verein/1039/saison_id/2022
21,Cardiff City,46,13,10,23,41:58,-17,49,https://www.transfermarkt.com.br/cardiff-city/spielplan/verein/603/saison_id/2022
22,Wigan Athletic,46,10,15,21,38:65,-27,45,https://www.transfermarkt.com.br/wigan-athletic/spielplan/verein/1071/saison_id/2022
23,FC Reading,46,13,11,22,46:68,-22,44,https://www.transfermarkt.com.br/fc-reading/spielplan/verein/1032/saison_id/2022
24,Blackpool FC,46,11,11,24,48:72,-24,44,https://www.transfermarkt.com.br/fc-blackpool/spielplan/verein/1181/saison_id/2022
