position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Norwich City,46,27,13,6,93:57,36,94,https://www.transfermarkt.com.br/norwich-city/spielplan/verein/1123/saison_id/2018
2,Sheffield United,46,26,11,9,78:41,37,89,https://www.transfermarkt.com.br/sheffield-united/spielplan/verein/350/saison_id/2018
3,Leeds United FC,46,25,8,13,73:50,23,83,https://www.transfermarkt.com.br/leeds-united/spielplan/verein/399/saison_id/2018
4,West Bromwich Albion,46,23,11,12,87:62,25,80,https://www.transfermarkt.com.br/west-bromwich-albion/spielplan/verein/984/saison_id/2018
5,Aston Villa FC,46,20,16,10,82:61,21,76,https://www.transfermarkt.com.br/aston-villa/spielplan/verein/405/saison_id/2018
6,Derby County,46,20,14,12,69:54,15,74,https://www.transfermarkt.com.br/derby-county/spielplan/verein/22/saison_id/2018
7,FC Middlesbrough,46,20,13,13,49:41,8,73,https://www.transfermarkt.com.br/fc-middlesbrough/spielplan/verein/641/saison_id/2018
8,Bristol City,46,19,13,14,59:53,6,70,https://www.transfermarkt.com.br/bristol-city/spielplan/verein/698/saison_id/2018
9,Nottingham Forest,46,17,15,14,61:54,7,66,https://www.transfermarkt.com.br/nottingham-forest/spielplan/verein/703/saison_id/2018
10,Swansea City AFC,46,18,11,17,65:62,3,65,https://www.transfermarkt.com.br/swansea-city/spielplan/verein/2288/saison_id/2018
11,Brentford FC,46,17,13,16,73:59,14,64,https://www.transfermarkt.com.br/fc-brentford/spielplan/verein/1148/saison_id/2018
12,Sheffield Wednesday,46,16,16,14,60:62,-2,64,https://www.transfermarkt.com.br/sheffield-wednesday/spielplan/verein/1035/saison_id/2018
13,Hull City,46,17,11,18,66:68,-2,62,https://www.transfermarkt.com.br/hull-city/spielplan/verein/3008/saison_id/2018
14,Preston North End,46,16,13,17,67:67,0,61,https://www.transfermarkt.com.br/preston-north-end/spielplan/verein/466/saison_id/2018
15,Blackburn Rovers,46,16,12,18,64:69,-5,60,https://www.transfermarkt.com.br/blackburn-rovers/spielplan/verein/164/saison_id/2018
16,Stoke City,46,11,22,13,45:52,-7,55,https://www.transfermarkt.com.br/stoke-city/spielplan/verein/512/saison_id/2018
17,Birmingham City,46,14,19,13,64:58,6,52,https://www.transfermarkt.com.br/birmingham-city/spielplan/verein/337/saison_id/2018
18,Wigan Athletic,46,13,13,20,51:64,-13,52,https://www.transfermarkt.com.br/wigan-athletic/spielplan/verein/1071/saison_id/2018
19,Queens Park Rangers,46,14,9,23,53:71,-18,51,https://www.transfermarkt.com.br/queens-park-rangers/spielplan/verein/1039/saison_id/2018
20,FC Reading,46,10,17,19,49:66,-17,47,https://www.transfermarkt.com.br/fc-reading/spielplan/verein/1032/saison_id/2018
21,Millwall FC,46,10,14,22,48:64,-16,44,https://www.transfermarkt.com.br/fc-millwall/spielplan/verein/1028/saison_id/2018
22,Rotherham United,46,8,16,22,52:83,-31,40,https://www.transfermarkt.com.br/rotherham-united/spielplan/verein/1194/saison_id/2018
23,Bolton Wanderers,46,8,8,30,29:78,-49,32,https://www.transfermarkt.com.br/bolton-wanderers/spielplan/verein/355/saison_id/2018
24,Ipswich Town FC,46,5,16,25,36:77,-41,31,https://www.transfermarkt.com.br/ipswich-town/spielplan/verein/677/saison_id/2018
