position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Karlsruher SC,34,21,7,6,69:41,28,70,https://www.transfermarkt.com.br/karlsruher-sc/spielplan/verein/48/saison_id/2006
2,FC Hansa Rostock,34,16,14,4,49:30,19,62,https://www.transfermarkt.com.br/fc-hansa-rostock/spielplan/verein/30/saison_id/2006
3,MSV Duisburg,34,16,12,6,66:40,26,60,https://www.transfermarkt.com.br/msv-duisburg/spielplan/verein/52/saison_id/2006
4,SC Freiburg,34,17,9,8,55:39,16,60,https://www.transfermarkt.com.br/sc-freiburg/spielplan/verein/60/saison_id/2006
5,SpVgg Greuther Fürth,34,16,6,12,53:40,13,54,https://www.transfermarkt.com.br/spvgg-greuther-furth/spielplan/verein/65/saison_id/2006
6,1.FC Kaiserslautern,34,13,14,7,48:34,14,53,https://www.transfermarkt.com.br/1-fc-kaiserslautern/spielplan/verein/2/saison_id/2006
7,FC Augsburg,34,14,10,10,43:32,11,52,https://www.transfermarkt.com.br/fc-augsburg/spielplan/verein/167/saison_id/2006
8,TSV 1860 Munique,34,14,6,14,47:49,-2,48,https://www.transfermarkt.com.br/tsv-1860-munchen/spielplan/verein/72/saison_id/2006
9,1.FC Colônia,34,12,10,12,49:50,-1,46,https://www.transfermarkt.com.br/1-fc-koln/spielplan/verein/3/saison_id/2006
10,FC Erzgebirge Aue,34,13,6,15,46:48,-2,45,https://www.transfermarkt.com.br/fc-erzgebirge-aue/spielplan/verein/94/saison_id/2006
11,SC Paderborn 07,34,11,9,14,32:41,-9,42,https://www.transfermarkt.com.br/sc-paderborn-07/spielplan/verein/127/saison_id/2006
12,TuS Koblenz,34,11,8,15,36:45,-9,41,https://www.transfermarkt.com.br/tus-koblenz/spielplan/verein/996/saison_id/2006
13,FC Carl Zeiss Jena,34,9,11,14,40:56,-16,38,https://www.transfermarkt.com.br/fc-carl-zeiss-jena/spielplan/verein/113/saison_id/2006
14,Kickers Offenbach,34,9,9,16,42:59,-17,36,https://www.transfermarkt.com.br/kickers-offenbach/spielplan/verein/107/saison_id/2006
15,Rot-Weiss Essen,34,8,11,15,34:40,-6,35,https://www.transfermarkt.com.br/rot-weiss-essen/spielplan/verein/56/saison_id/2006
16,SpVgg Unterhaching,34,9,8,17,33:49,-16,35,https://www.transfermarkt.com.br/spvgg-unterhaching/spielplan/verein/66/saison_id/2006
17,SV Wacker Burghausen,34,7,11,16,42:63,-21,32,https://www.transfermarkt.com.br/sv-wacker-burghausen/spielplan/verein/110/saison_id/2006
18,Eintracht Braunschweig TSV,34,4,11,19,20:48,-28,23,https://www.transfermarkt.com.br/eintracht-braunschweig/spielplan/verein/23/saison_id/2006
