position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Porto,30,22,3,5,65:20,45,69,https://www.transfermarkt.com.br/fc-porto/spielplan/verein/720/saison_id/2006
2,Sporting CP,30,20,8,2,54:15,39,68,https://www.transfermarkt.com.br/sporting-lissabon/spielplan/verein/336/saison_id/2006
3,SL Benfica,30,20,7,3,55:20,35,67,https://www.transfermarkt.com.br/benfica-lissabon/spielplan/verein/294/saison_id/2006
4,SC Braga,30,14,8,8,35:30,5,50,https://www.transfermarkt.com.br/sc-braga/spielplan/verein/1075/saison_id/2006
5,CF Os Belenenses,30,15,4,11,36:29,7,49,https://www.transfermarkt.com.br/cf-os-belenenses/spielplan/verein/68608/saison_id/2006
6,FC Paços de Ferreira,30,10,12,8,31:36,-5,42,https://www.transfermarkt.com.br/fc-pacos-de-ferreira/spielplan/verein/2995/saison_id/2006
7,UD Leiria,30,10,11,9,25:27,-2,41,https://www.transfermarkt.com.br/uniao-leiria/spielplan/verein/2639/saison_id/2006
8,CD Nacional,30,11,6,13,41:38,3,39,https://www.transfermarkt.com.br/cd-nacional/spielplan/verein/982/saison_id/2006
9,Boavista FC,30,8,11,11,32:34,-2,35,https://www.transfermarkt.com.br/boavista-porto-fc/spielplan/verein/2503/saison_id/2006
10,Clube Futebol Estrela da Amadora,30,9,8,13,23:36,-13,35,https://www.transfermarkt.com.br/cf-estrela-amadora-sad/spielplan/verein/2431/saison_id/2006
11,Naval 1º de Maio,30,7,11,12,28:37,-9,32,https://www.transfermarkt.com.br/associacao-naval-1893/spielplan/verein/4814/saison_id/2006
12,Club Sport Marítimo,30,8,8,14,30:44,-14,32,https://www.transfermarkt.com.br/cs-maritimo/spielplan/verein/1301/saison_id/2006
13,Académica de Coimbra,30,6,8,16,28:46,-18,26,https://www.transfermarkt.com.br/academica-coimbra/spielplan/verein/2990/saison_id/2006
14,Vitória Futebol Clube,30,5,9,16,21:45,-24,24,https://www.transfermarkt.com.br/vitoria-setubal-fc/spielplan/verein/1085/saison_id/2006
15,SC Beira-Mar,30,4,11,15,28:55,-27,23,https://www.transfermarkt.com.br/sc-beira-mar/spielplan/verein/1436/saison_id/2006
16,Clube Desportivo das Aves (- 2020),30,5,7,18,22:42,-20,22,https://www.transfermarkt.com.br/desportivo-aves/spielplan/verein/3336/saison_id/2006
