position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Barcelona,38,29,4,5,112:29,83,91,https://www.transfermarkt.com.br/fc-barcelona/spielplan/verein/131/saison_id/2015
2,Real Madrid CF,38,28,6,4,110:34,76,90,https://www.transfermarkt.com.br/real-madrid/spielplan/verein/418/saison_id/2015
3,Atlético de Madrid,38,28,4,6,63:18,45,88,https://www.transfermarkt.com.br/atletico-madrid/spielplan/verein/13/saison_id/2015
4,FC Villarreal,38,18,10,10,44:35,9,64,https://www.transfermarkt.com.br/fc-villarreal/spielplan/verein/1050/saison_id/2015
5,Athletic Bilbao,38,18,8,12,58:45,13,62,https://www.transfermarkt.com.br/athletic-bilbao/spielplan/verein/621/saison_id/2015
6,Celta de Vigo,38,17,9,12,51:59,-8,60,https://www.transfermarkt.com.br/celta-vigo/spielplan/verein/940/saison_id/2015
7,Sevilla FC,38,14,10,14,51:50,1,52,https://www.transfermarkt.com.br/fc-sevilla/spielplan/verein/368/saison_id/2015
8,Málaga CF,38,12,12,14,38:35,3,48,https://www.transfermarkt.com.br/fc-malaga/spielplan/verein/1084/saison_id/2015
9,Real Sociedad,38,13,9,16,45:48,-3,48,https://www.transfermarkt.com.br/real-sociedad-san-sebastian/spielplan/verein/681/saison_id/2015
10,Real Betis Balompié,38,11,12,15,34:52,-18,45,https://www.transfermarkt.com.br/real-betis-sevilla/spielplan/verein/150/saison_id/2015
11,UD Las Palmas,38,12,8,18,45:53,-8,44,https://www.transfermarkt.com.br/ud-las-palmas/spielplan/verein/472/saison_id/2015
12,Valencia CF,38,11,11,16,46:48,-2,44,https://www.transfermarkt.com.br/fc-valencia/spielplan/verein/1049/saison_id/2015
13,SD Eibar,38,11,10,17,49:61,-12,43,https://www.transfermarkt.com.br/sd-eibar/spielplan/verein/1533/saison_id/2015
14,RCD Espanyol,38,12,7,19,40:74,-34,43,https://www.transfermarkt.com.br/espanyol-barcelona/spielplan/verein/714/saison_id/2015
15,RC Deportivo de Corunha,38,8,18,12,45:61,-16,42,https://www.transfermarkt.com.br/deportivo-la-coruna/spielplan/verein/897/saison_id/2015
16,Granada CF,38,10,9,19,46:69,-23,39,https://www.transfermarkt.com.br/fc-granada/spielplan/verein/16795/saison_id/2015
17,Real Sporting de Gijón,38,10,9,19,40:62,-22,39,https://www.transfermarkt.com.br/sporting-gijon/spielplan/verein/2448/saison_id/2015
18,Rayo Vallecano,38,9,11,18,52:73,-21,38,https://www.transfermarkt.com.br/rayo-vallecano/spielplan/verein/367/saison_id/2015
19,Getafe CF,38,9,9,20,37:67,-30,36,https://www.transfermarkt.com.br/fc-getafe/spielplan/verein/3709/saison_id/2015
20,Levante UD,38,8,8,22,37:70,-33,32,https://www.transfermarkt.com.br/ud-levante/spielplan/verein/3368/saison_id/2015
