position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Juventus FC,38,26,5,7,76:43,33,83,https://www.transfermarkt.com.br/juventus-turin/spielplan/verein/506/saison_id/2019
2,Inter de Milão,38,24,10,4,81:36,45,82,https://www.transfermarkt.com.br/inter-mailand/spielplan/verein/46/saison_id/2019
3,Atalanta BC,38,23,9,6,98:48,50,78,https://www.transfermarkt.com.br/atalanta-bergamo/spielplan/verein/800/saison_id/2019
4,SS Lazio,38,24,6,8,79:42,37,78,https://www.transfermarkt.com.br/lazio-rom/spielplan/verein/398/saison_id/2019
5,AS Roma,38,21,7,10,77:51,26,70,https://www.transfermarkt.com.br/as-rom/spielplan/verein/12/saison_id/2019
6,AC Milan,38,19,9,10,63:46,17,66,https://www.transfermarkt.com.br/ac-mailand/spielplan/verein/5/saison_id/2019
7,SSC Napoli,38,18,8,12,61:50,11,62,https://www.transfermarkt.com.br/ssc-neapel/spielplan/verein/6195/saison_id/2019
8,US Sassuolo,38,14,9,15,69:63,6,51,https://www.transfermarkt.com.br/us-sassuolo/spielplan/verein/6574/saison_id/2019
9,Hellas Verona,38,12,13,13,47:51,-4,49,https://www.transfermarkt.com.br/hellas-verona/spielplan/verein/276/saison_id/2019
10,ACF Fiorentina,38,12,13,13,51:48,3,49,https://www.transfermarkt.com.br/ac-florenz/spielplan/verein/430/saison_id/2019
11,Parma Calcio 1913,38,14,7,17,56:57,-1,49,https://www.transfermarkt.com.br/parma-calcio-1913/spielplan/verein/130/saison_id/2019
12,Bologna,38,12,11,15,52:65,-13,47,https://www.transfermarkt.com.br/fc-bologna/spielplan/verein/1025/saison_id/2019
13,Udinese Calcio,38,12,9,17,37:51,-14,45,https://www.transfermarkt.com.br/udinese-calcio/spielplan/verein/410/saison_id/2019
14,Cagliari Calcio,38,11,12,15,52:56,-4,45,https://www.transfermarkt.com.br/cagliari-calcio/spielplan/verein/1390/saison_id/2019
15,UC Sampdoria,38,12,6,20,48:65,-17,42,https://www.transfermarkt.com.br/sampdoria-genua/spielplan/verein/1038/saison_id/2019
16,Torino FC,38,11,7,20,46:68,-22,40,https://www.transfermarkt.com.br/fc-turin/spielplan/verein/416/saison_id/2019
17,Genoa,38,10,9,19,47:73,-26,39,https://www.transfermarkt.com.br/genua-cfc/spielplan/verein/252/saison_id/2019
18,US Lecce,38,9,8,21,52:85,-33,35,https://www.transfermarkt.com.br/us-lecce/spielplan/verein/1005/saison_id/2019
19,Brescia Calcio (- 2025),38,6,7,25,35:79,-44,25,https://www.transfermarkt.com.br/brescia-calcio/spielplan/verein/19/saison_id/2019
20,SPAL,38,5,5,28,27:77,-50,20,https://www.transfermarkt.com.br/spal/spielplan/verein/2722/saison_id/2019
