position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Galatasaray,34,24,3,7,75:33,42,75,https://www.transfermarkt.com.br/galatasaray-istanbul/spielplan/verein/141/saison_id/2017
2,Fenerbahce,34,21,9,4,78:36,42,72,https://www.transfermarkt.com.br/fenerbahce-istanbul/spielplan/verein/36/saison_id/2017
3,Basaksehir FK,34,22,6,6,62:34,28,72,https://www.transfermarkt.com.br/istanbul-basaksehir-fk/spielplan/verein/6890/saison_id/2017
4,Besiktas JK,34,21,8,5,69:30,39,71,https://www.transfermarkt.com.br/besiktas-istanbul/spielplan/verein/114/saison_id/2017
5,Trabzonspor,34,15,10,9,63:51,12,55,https://www.transfermarkt.com.br/trabzonspor/spielplan/verein/449/saison_id/2017
6,Göztepe,34,13,10,11,49:50,-1,49,https://www.transfermarkt.com.br/goztepe/spielplan/verein/1467/saison_id/2017
7,Sivasspor,34,14,7,13,45:53,-8,49,https://www.transfermarkt.com.br/sivasspor/spielplan/verein/2381/saison_id/2017
8,Kasimpasa,34,13,7,14,57:58,-1,46,https://www.transfermarkt.com.br/kasimpasa/spielplan/verein/10484/saison_id/2017
9,Kayserispor,34,12,8,14,44:55,-11,44,https://www.transfermarkt.com.br/kayserispor/spielplan/verein/3205/saison_id/2017
10,Yeni Malatyaspor,34,11,10,13,38:45,-7,43,https://www.transfermarkt.com.br/yeni-malatyaspor/spielplan/verein/19789/saison_id/2017
11,Akhisarspor,34,11,9,14,44:53,-9,42,https://www.transfermarkt.com.br/akhisarspor/spielplan/verein/19771/saison_id/2017
12,Alanyaspor,34,11,7,16,55:59,-4,40,https://www.transfermarkt.com.br/alanyaspor/spielplan/verein/11282/saison_id/2017
13,Bursaspor,34,11,6,17,43:48,-5,39,https://www.transfermarkt.com.br/bursaspor/spielplan/verein/20/saison_id/2017
14,Antalyaspor,34,10,8,16,40:59,-19,38,https://www.transfermarkt.com.br/antalyaspor/spielplan/verein/589/saison_id/2017
15,Konyaspor,34,9,9,16,38:42,-4,36,https://www.transfermarkt.com.br/konyaspor/spielplan/verein/2293/saison_id/2017
16,Osmanlispor FK,34,8,9,17,49:60,-11,33,https://www.transfermarkt.com.br/ankaraspor/spielplan/verein/2944/saison_id/2017
17,Genclerbirligi Ankara,34,8,9,17,37:54,-17,33,https://www.transfermarkt.com.br/genclerbirligi-ankara/spielplan/verein/820/saison_id/2017
18,Kardemir Karabükspor,34,3,3,28,20:86,-66,12,https://www.transfermarkt.com.br/kardemir-karabukspor/spielplan/verein/1506/saison_id/2017
