round,date,time,home_team,away_team,formation,coach,audience,result,match_link
1,sáb 08/08/1998,15:00,Nîmes Olympique,Chamois Niort,?,Albert Rust,4740,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1008057
2,sáb 15/08/1998,15:00,Chamois Niort,Lille,?,Albert Rust,4258,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1008072
3,sáb 22/08/1998,15:00,AS Red Star 93,Chamois Niort,?,Albert Rust,1150,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1008078
4,sáb 29/08/1998,15:00,Chamois Niort,Stade Lavallois,?,Albert Rust,3957,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1008092
5,sex 04/09/1998,15:00,Saint-Étienne,Chamois Niort,?,Albert Rust,12305,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1008101
6,sáb 12/09/1998,15:00,Chamois Niort,FC Gueugnon,?,Albert Rust,3126,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1008112
7,sex 18/09/1998,15:00,ASOA Valence,Chamois Niort,?,Albert Rust,2454,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1008115
8,qua 23/09/1998,15:00,Chamois Niort,AC Ajaccio,?,Albert Rust,3478,1:4,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1008132
9,sáb 26/09/1998,15:00,Nice,Chamois Niort,?,Albert Rust,2675,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1008142
10,sáb 03/10/1998,15:00,Chamois Niort,LB Châteauroux,?,Albert Rust,3918,3:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1008152
11,sex 09/10/1998,15:00,Amiens SC,Chamois Niort,?,Albert Rust,3093,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1008156
12,sáb 17/10/1998,16:00,Chamois Niort,Guingamp,?,Albert Rust,5177,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1008172
13,sáb 24/10/1998,16:00,SM Caen,Chamois Niort,?,Albert Rust,10286,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1008181
14,sáb 31/10/1998,17:00,Chamois Niort,Wasquehal,?,Albert Rust,3648,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1008192
15,sáb 07/11/1998,17:00,CS Sedan,Chamois Niort,?,Albert Rust,4578,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1008198
16,qua 11/11/1998,17:00,Cannes,Chamois Niort,?,Albert Rust,3124,0:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1008212
17,sáb 14/11/1998,17:00,Chamois Niort,AS Beauvais,?,Albert Rust,3652,4:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1008222
18,ter 17/11/1998,17:00,Le Mans UC 72,Chamois Niort,?,Albert Rust,3046,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1008225
19,sáb 21/11/1998,17:00,Chamois Niort,Troyes,?,Albert Rust,3820,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1008241
20,qua 02/12/1998,17:00,Lille,Chamois Niort,?,Albert Rust,5322,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1008251
