position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Real Madrid CF,38,26,8,4,80:31,49,86,https://www.transfermarkt.com.br/real-madrid/spielplan/verein/418/saison_id/2021
2,FC Barcelona,38,21,10,7,68:38,30,73,https://www.transfermarkt.com.br/fc-barcelona/spielplan/verein/131/saison_id/2021
3,Atlético de Madrid,38,21,8,9,65:43,22,71,https://www.transfermarkt.com.br/atletico-madrid/spielplan/verein/13/saison_id/2021
4,Sevilla FC,38,18,16,4,53:30,23,70,https://www.transfermarkt.com.br/fc-sevilla/spielplan/verein/368/saison_id/2021
5,Real Betis Balompié,38,19,8,11,62:40,22,65,https://www.transfermarkt.com.br/real-betis-sevilla/spielplan/verein/150/saison_id/2021
6,Real Sociedad,38,17,11,10,40:37,3,62,https://www.transfermarkt.com.br/real-sociedad-san-sebastian/spielplan/verein/681/saison_id/2021
7,FC Villarreal,38,16,11,11,63:37,26,59,https://www.transfermarkt.com.br/fc-villarreal/spielplan/verein/1050/saison_id/2021
8,Athletic Bilbao,38,14,13,11,43:36,7,55,https://www.transfermarkt.com.br/athletic-bilbao/spielplan/verein/621/saison_id/2021
9,Valencia CF,38,11,15,12,48:53,-5,48,https://www.transfermarkt.com.br/fc-valencia/spielplan/verein/1049/saison_id/2021
10,CA Osasuna,38,12,11,15,37:51,-14,47,https://www.transfermarkt.com.br/ca-osasuna/spielplan/verein/331/saison_id/2021
11,Celta de Vigo,38,12,10,16,43:43,0,46,https://www.transfermarkt.com.br/celta-vigo/spielplan/verein/940/saison_id/2021
12,Rayo Vallecano,38,11,9,18,39:50,-11,42,https://www.transfermarkt.com.br/rayo-vallecano/spielplan/verein/367/saison_id/2021
13,Elche CF,38,11,9,18,40:52,-12,42,https://www.transfermarkt.com.br/fc-elche/spielplan/verein/1531/saison_id/2021
14,RCD Espanyol,38,10,12,16,40:53,-13,42,https://www.transfermarkt.com.br/espanyol-barcelona/spielplan/verein/714/saison_id/2021
15,Getafe CF,38,8,15,15,33:41,-8,39,https://www.transfermarkt.com.br/fc-getafe/spielplan/verein/3709/saison_id/2021
16,RCD Mallorca,38,10,9,19,36:63,-27,39,https://www.transfermarkt.com.br/rcd-mallorca/spielplan/verein/237/saison_id/2021
17,Cádiz CF,38,8,15,15,35:51,-16,39,https://www.transfermarkt.com.br/fc-cadiz/spielplan/verein/2687/saison_id/2021
18,Granada CF,38,8,14,16,44:61,-17,38,https://www.transfermarkt.com.br/fc-granada/spielplan/verein/16795/saison_id/2021
19,Levante UD,38,8,11,19,51:76,-25,35,https://www.transfermarkt.com.br/ud-levante/spielplan/verein/3368/saison_id/2021
20,Deportivo Alavés,38,8,7,23,31:65,-34,31,https://www.transfermarkt.com.br/deportivo-alaves/spielplan/verein/1108/saison_id/2021
