round,date,time,home_team,away_team,formation,coach,audience,result,match_link
1,sex 15/08/2014,15:15,Al-Nassr,Najran SC,4-4-1-1,Denis Lavagne,12620,4:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2502199
2,sáb 23/08/2014,14:45,Najran SC,Al-Ahli,4-2-3-1,Denis Lavagne,4200,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2502207
3,sáb 30/08/2014,14:40,Al-Taawoun,Najran SC,3-5-2,Nizar Mahrous,357,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2502212
4,sex 12/09/2014,14:25,Al-Hilal,Najran SC,4-2-3-1,Marc Brys,10087,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2502218
5,sex 19/09/2014,14:20,Najran SC,Al-Ittihad,3-5-2,Marc Brys,1920,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2502228
6,sáb 27/09/2014,14:15,Al-Shabab,Najran SC,4-2-3-1,Marc Brys,835,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2502234
7,qui 16/10/2014,12:20,Najran SC,Al-Faisaly,4-2-3-1,Abdelhay Laatiri,670,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2504842
8,sex 24/10/2014,12:45,Hajer,Najran SC,4-2-3-1,Fouad Bouali,1228,0:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2505744
9,sex 31/10/2014,13:10,Najran SC,Al-Shoulla,4-2-3-1,Fouad Bouali,510,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2507422
10,sáb 29/11/2014,09:55,Al-Fateh,Najran SC,4-2-3-1,Fouad Bouali,305,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2510601
11,qui 04/12/2014,12:45,Al-Khaleej,Najran SC,4-2-3-1,Fouad Bouali,1052,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2518572
12,sáb 13/12/2014,10:30,Najran SC,Al-Orobah,5-3-2,Fouad Bouali,557,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2518584
13,dom 21/12/2014,12:55,Al-Raed,Najran SC,4-2-3-1,Fouad Bouali,921,3:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2518592
14,qui 05/02/2015,11:00,Najran SC,Al-Nassr,5-4-1,Fouad Bouali,2983,0:4,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530576
15,qua 11/03/2015,14:30,Al-Ahli,Najran SC,4-3-2-1,Fouad Bouali,28358,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2533789
16,qui 19/02/2015,11:05,Najran SC,Al-Taawoun,4-2-3-1,Fouad Bouali,531,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2533794
17,sáb 28/02/2015,10:05,Najran SC,Al-Hilal,5-4-1 plano,Fouad Bouali,2468,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2533803
18,sex 06/03/2015,14:30,Al-Ittihad,Najran SC,4-2-3-1,Fouad Bouali,47026,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2543871
19,sáb 14/03/2015,12:55,Najran SC,Al-Shabab,4-2-3-1,Fouad Bouali,545,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2546644
20,dom 22/03/2015,12:45,Al-Faisaly,Najran SC,4-2-3-1,Fouad Bouali,53,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2547196
21,seg 18/05/2015,12:55,Najran SC,Hajer,?,Fouad Bouali,,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2547200
22,sex 10/04/2015,12:55,Al-Shoulla,Najran SC,4-2-3-1,Fouad Bouali,482,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2547207
23,sáb 18/04/2015,13:00,Najran SC,Al-Fateh,4-4-1-1,Fouad Bouali,110,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2547217
24,sáb 25/04/2015,13:00,Najran SC,Al-Khaleej,5-3-2,Fouad Bouali,642,1:4,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2547221
25,dom 10/05/2015,15:00,Al-Orobah,Najran SC,?,Fouad Bouali,,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2547230
26,qui 14/05/2015,13:15,Najran SC,Al-Raed,?,Fouad Bouali,,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2547239
