position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Juventus FC,34,21,11,2,67:28,39,74,https://www.transfermarkt.com.br/juventus-turin/spielplan/verein/506/saison_id/1997
2,Inter de Milão,34,21,6,7,62:27,35,69,https://www.transfermarkt.com.br/inter-mailand/spielplan/verein/46/saison_id/1997
3,Udinese Calcio,34,19,7,8,62:40,22,64,https://www.transfermarkt.com.br/udinese-calcio/spielplan/verein/410/saison_id/1997
4,AS Roma,34,16,11,7,67:42,25,59,https://www.transfermarkt.com.br/as-rom/spielplan/verein/12/saison_id/1997
5,AC Florenz,34,15,12,7,65:36,29,57,https://www.transfermarkt.com.br/ac-florenz/spielplan/verein/430/saison_id/1997
6,AC Parma,34,15,12,7,55:39,16,57,https://www.transfermarkt.com.br/parma-calcio-1913/spielplan/verein/130/saison_id/1997
7,SS Lazio,34,16,8,10,53:30,23,56,https://www.transfermarkt.com.br/lazio-rom/spielplan/verein/398/saison_id/1997
8,Bologna,34,12,12,10,55:46,9,48,https://www.transfermarkt.com.br/fc-bologna/spielplan/verein/1025/saison_id/1997
9,UC Sampdoria,34,13,9,12,52:55,-3,48,https://www.transfermarkt.com.br/sampdoria-genua/spielplan/verein/1038/saison_id/1997
10,AC Milan,34,11,11,12,37:43,-6,44,https://www.transfermarkt.com.br/ac-mailand/spielplan/verein/5/saison_id/1997
11,AS Bari,34,10,8,16,30:45,-15,38,https://www.transfermarkt.com.br/ssc-bari/spielplan/verein/332/saison_id/1997
12,Piacenza FC,34,7,16,11,29:38,-9,37,https://www.transfermarkt.com.br/piacenza-calcio-1919/spielplan/verein/1408/saison_id/1997
13,FC Empoli,34,10,7,17,50:58,-8,37,https://www.transfermarkt.com.br/fc-empoli/spielplan/verein/749/saison_id/1997
14,Vicenza Calcio,34,9,9,16,36:61,-25,36,https://www.transfermarkt.com.br/lr-vicenza-virtus/spielplan/verein/2655/saison_id/1997
15,Brescia Calcio,34,9,8,17,45:63,-18,35,https://www.transfermarkt.com.br/brescia-calcio/spielplan/verein/19/saison_id/1997
16,Atalanta BC,34,7,11,16,25:48,-23,32,https://www.transfermarkt.com.br/atalanta-bergamo/spielplan/verein/800/saison_id/1997
17,US Lecce,34,6,8,20,32:72,-40,26,https://www.transfermarkt.com.br/us-lecce/spielplan/verein/1005/saison_id/1997
18,SSC Napoli,34,2,8,24,25:76,-51,14,https://www.transfermarkt.com.br/ssc-neapel/spielplan/verein/6195/saison_id/1997
