position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Juventus FC,34,23,4,7,59:32,27,73,https://www.transfermarkt.com.br/juventus-turin/spielplan/verein/506/saison_id/1994
2,AC Parma,34,18,9,7,51:31,20,63,https://www.transfermarkt.com.br/parma-calcio-1913/spielplan/verein/130/saison_id/1994
3,SS Lazio,34,19,6,9,69:34,35,63,https://www.transfermarkt.com.br/lazio-rom/spielplan/verein/398/saison_id/1994
4,AC Milan,34,17,9,8,53:32,21,60,https://www.transfermarkt.com.br/ac-mailand/spielplan/verein/5/saison_id/1994
5,AS Roma,34,16,11,7,46:25,21,59,https://www.transfermarkt.com.br/as-rom/spielplan/verein/12/saison_id/1994
6,Inter de Milão,34,14,10,10,39:34,5,52,https://www.transfermarkt.com.br/inter-mailand/spielplan/verein/46/saison_id/1994
7,SSC Napoli,34,13,12,9,40:45,-5,51,https://www.transfermarkt.com.br/ssc-neapel/spielplan/verein/6195/saison_id/1994
8,UC Sampdoria,34,13,11,10,51:37,14,50,https://www.transfermarkt.com.br/sampdoria-genua/spielplan/verein/1038/saison_id/1994
9,Cagliari Calcio,34,13,10,11,40:39,1,49,https://www.transfermarkt.com.br/cagliari-calcio/spielplan/verein/1390/saison_id/1994
10,AC Florenz,34,12,11,11,61:57,4,47,https://www.transfermarkt.com.br/ac-florenz/spielplan/verein/430/saison_id/1994
11,Torino Calcio,34,12,9,13,44:48,-4,45,https://www.transfermarkt.com.br/fc-turin/spielplan/verein/416/saison_id/1994
12,AS Bari,34,12,8,14,40:43,-3,44,https://www.transfermarkt.com.br/ssc-bari/spielplan/verein/332/saison_id/1994
13,US Cremonese,34,11,8,15,35:38,-3,41,https://www.transfermarkt.com.br/us-cremonese/spielplan/verein/2239/saison_id/1994
14,Genoa 1893,34,10,10,14,34:49,-15,40,https://www.transfermarkt.com.br/genua-cfc/spielplan/verein/252/saison_id/1994
15,Calcio Padova,34,12,4,18,37:58,-21,40,https://www.transfermarkt.com.br/calcio-padova/spielplan/verein/3037/saison_id/1994
16,Foggia Calcio,34,8,10,16,32:50,-18,34,https://www.transfermarkt.com.br/calcio-foggia-1920/spielplan/verein/704/saison_id/1994
17,AC Reggiana,34,4,6,24,24:56,-32,18,https://www.transfermarkt.com.br/ac-reggiana-1919/spielplan/verein/5621/saison_id/1994
18,Brescia Calcio,34,2,6,26,18:65,-47,12,https://www.transfermarkt.com.br/brescia-calcio/spielplan/verein/19/saison_id/1994
