round,date,time,home_team,away_team,formation,coach,audience,result,match_link
1,dom 13/08/2000,10:00,Arm. Bielefeld,VfL Osnabrück,3-5-2 ofensivo,Michael Lorkowski,21258,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/941739
2,sáb 19/08/2000,10:00,VfL Osnabrück,M'gladbach,3-5-2,Michael Lorkowski,20000,1:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/941746
3,qua 06/09/2000,14:00,Greuther Fürth,VfL Osnabrück,?,Michael Lorkowski,5806,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/941758
4,dom 10/09/2000,10:00,VfL Osnabrück,Chemnitzer FC,?,Michael Lorkowski,8326,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/941767
5,dom 17/09/2000,10:00,Saarbrücken,VfL Osnabrück,3-5-2,Michael Lorkowski,11000,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/941776
6,dom 24/09/2000,10:00,VfL Osnabrück,Hannover,?,Michael Lorkowski,10600,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/941785
7,dom 01/10/2000,10:00,VfL Osnabrück,SSV Ulm 1846,3-4-3,Lothar Gans,9996,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/941793
8,dom 15/10/2000,11:00,RW Oberhausen,VfL Osnabrück,?,Lothar Gans,5351,5:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/941801
9,dom 22/10/2000,11:00,VfL Osnabrück,Mainz,3-4-3,Lothar Gans,9717,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/941812
10,sáb 28/10/2000,11:00,Alem. Aachen,VfL Osnabrück,3-4-3,Lothar Gans,12800,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/941817
11,dom 05/11/2000,12:00,VfL Osnabrück,St. Pauli,?,Lothar Gans,16000,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/941831
12,seg 13/11/2000,17:15,Nuremberg,VfL Osnabrück,3-4-2-1,Lothar Gans,10700,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/941849
13,sáb 18/11/2000,12:00,VfL Osnabrück,LR Ahlen,3-5-2,Lothar Gans,8000,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/941852
14,dom 26/11/2000,12:00,W. Mannheim,VfL Osnabrück,3-4-2-1,Lothar Gans,5000,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/941866
15,sáb 02/12/2000,12:00,VfL Osnabrück,SSV Reutlingen,3-5-2,Jürgen Gelsdorf,7600,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/941870
16,sáb 09/12/2000,12:00,Stuttg. Kickers,VfL Osnabrück,?,Jürgen Gelsdorf,3745,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/941880
17,ter 12/12/2000,16:00,VfL Osnabrück,MSV Duisburg,?,Jürgen Gelsdorf,7400,1:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/941887
