position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Frosinone Calcio,38,24,8,6,63:26,37,80,https://www.transfermarkt.com.br/frosinone-calcio/spielplan/verein/8970/saison_id/2022
2,Genoa,38,21,11,6,53:28,25,73,https://www.transfermarkt.com.br/genua-cfc/spielplan/verein/252/saison_id/2022
3,SSC Bari,38,17,14,7,58:37,21,65,https://www.transfermarkt.com.br/ssc-bari/spielplan/verein/332/saison_id/2022
4,Parma Calcio 1913,38,17,10,11,48:39,9,60,https://www.transfermarkt.com.br/parma-calcio-1913/spielplan/verein/130/saison_id/2022
5,Cagliari Calcio,38,15,15,8,50:34,16,60,https://www.transfermarkt.com.br/cagliari-calcio/spielplan/verein/1390/saison_id/2022
6,FC Südtirol,38,14,16,8,38:34,4,58,https://www.transfermarkt.com.br/fc-sudtirol/spielplan/verein/4554/saison_id/2022
7,Reggina 1914,38,17,4,17,49:45,4,50,https://www.transfermarkt.com.br/reggina-1914/spielplan/verein/1386/saison_id/2022
8,Venezia FC,38,13,10,15,51:50,1,49,https://www.transfermarkt.com.br/venezia-fc/spielplan/verein/607/saison_id/2022
9,Palermo FC,38,11,16,11,48:49,-1,49,https://www.transfermarkt.com.br/palermo-fc/spielplan/verein/458/saison_id/2022
10,Modena FC,38,13,9,16,47:53,-6,48,https://www.transfermarkt.com.br/modena-fc-2018/spielplan/verein/1385/saison_id/2022
11,Pisa Sporting Club,38,11,14,13,48:42,6,47,https://www.transfermarkt.com.br/ac-pisa-1909/spielplan/verein/4172/saison_id/2022
12,Ascoli Calcio,38,12,11,15,40:47,-7,47,https://www.transfermarkt.com.br/ascoli-calcio/spielplan/verein/408/saison_id/2022
13,Como 1907,38,10,17,11,47:48,-1,47,https://www.transfermarkt.com.br/como-1907/spielplan/verein/1047/saison_id/2022
14,Ternana Calcio,38,11,10,17,37:52,-15,43,https://www.transfermarkt.com.br/ternana-calcio/spielplan/verein/1103/saison_id/2022
15,AS Cittadella,38,9,16,13,34:45,-11,43,https://www.transfermarkt.com.br/as-cittadella/spielplan/verein/4084/saison_id/2022
16,Brescia Calcio (- 2025),38,9,13,16,36:57,-21,40,https://www.transfermarkt.com.br/brescia-calcio/spielplan/verein/19/saison_id/2022
17,Cosenza Calcio,38,9,13,16,30:53,-23,40,https://www.transfermarkt.com.br/cosenza-calcio/spielplan/verein/4031/saison_id/2022
18,AC Perugia Calcio,38,10,9,19,40:52,-12,39,https://www.transfermarkt.com.br/ac-perugia-calcio/spielplan/verein/839/saison_id/2022
19,SPAL,38,8,14,16,41:51,-10,38,https://www.transfermarkt.com.br/spal/spielplan/verein/2722/saison_id/2022
20,Benevento Calcio,38,7,14,17,33:49,-16,35,https://www.transfermarkt.com.br/benevento-calcio/spielplan/verein/4171/saison_id/2022
