position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,SL Benfica,34,28,3,3,103:31,72,87,https://www.transfermarkt.com.br/benfica-lissabon/spielplan/verein/294/saison_id/2018
2,FC Porto,34,27,4,3,74:20,54,85,https://www.transfermarkt.com.br/fc-porto/spielplan/verein/720/saison_id/2018
3,Sporting CP,34,23,5,6,72:33,39,74,https://www.transfermarkt.com.br/sporting-lissabon/spielplan/verein/336/saison_id/2018
4,SC Braga,34,21,4,9,56:37,19,67,https://www.transfermarkt.com.br/sc-braga/spielplan/verein/1075/saison_id/2018
5,Vitória Sport Clube,34,15,7,12,46:34,12,52,https://www.transfermarkt.com.br/vitoria-guimaraes-sc/spielplan/verein/2420/saison_id/2018
6,Moreirense Futebol Clube,34,16,4,14,39:44,-5,52,https://www.transfermarkt.com.br/moreirense-fc/spielplan/verein/979/saison_id/2018
7,Rio Ave Futebol Clube,34,12,9,13,50:52,-2,45,https://www.transfermarkt.com.br/rio-ave-fc/spielplan/verein/2425/saison_id/2018
8,Boavista FC,34,13,5,16,34:40,-6,44,https://www.transfermarkt.com.br/boavista-porto-fc/spielplan/verein/2503/saison_id/2018
9,B SAD,34,10,13,11,42:51,-9,43,https://www.transfermarkt.com.br/belenenses-sad/spielplan/verein/2457/saison_id/2018
10,Clube Desportivo Santa Clara,34,11,9,14,43:45,-2,42,https://www.transfermarkt.com.br/cd-santa-clara/spielplan/verein/2423/saison_id/2018
11,Portimonense SAD,34,11,6,17,44:59,-15,39,https://www.transfermarkt.com.br/portimonense-sc/spielplan/verein/7378/saison_id/2018
12,Club Sport Marítimo,34,12,3,19,26:44,-18,39,https://www.transfermarkt.com.br/cs-maritimo/spielplan/verein/1301/saison_id/2018
13,Vitória Futebol Clube,34,8,12,14,28:39,-11,36,https://www.transfermarkt.com.br/vitoria-setubal-fc/spielplan/verein/1085/saison_id/2018
14,Clube Desportivo das Aves (- 2020),34,10,6,18,35:49,-14,36,https://www.transfermarkt.com.br/desportivo-aves/spielplan/verein/3336/saison_id/2018
15,Clube Desportivo Tondela,34,9,8,17,40:54,-14,35,https://www.transfermarkt.com.br/cd-tondela/spielplan/verein/7179/saison_id/2018
16,GD Chaves,34,8,8,18,34:57,-23,32,https://www.transfermarkt.com.br/gd-chaves/spielplan/verein/3325/saison_id/2018
17,CD Nacional,34,7,7,20,33:73,-40,28,https://www.transfermarkt.com.br/cd-nacional/spielplan/verein/982/saison_id/2018
18,CD Feirense,34,3,11,20,27:64,-37,20,https://www.transfermarkt.com.br/cd-feirense/spielplan/verein/3349/saison_id/2018
