position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Porto,30,24,3,3,60:13,47,69,https://www.transfermarkt.com.br/fc-porto/spielplan/verein/720/saison_id/2007
2,Sporting CP,30,16,7,7,46:28,18,55,https://www.transfermarkt.com.br/sporting-lissabon/spielplan/verein/336/saison_id/2007
3,Vitória Sport Clube,30,15,8,7,35:31,4,53,https://www.transfermarkt.com.br/vitoria-guimaraes-sc/spielplan/verein/2420/saison_id/2007
4,SL Benfica,30,13,13,4,45:21,24,52,https://www.transfermarkt.com.br/benfica-lissabon/spielplan/verein/294/saison_id/2007
5,Club Sport Marítimo,30,14,4,12,39:28,11,46,https://www.transfermarkt.com.br/cs-maritimo/spielplan/verein/1301/saison_id/2007
6,Vitória Futebol Clube,30,11,12,7,37:33,4,45,https://www.transfermarkt.com.br/vitoria-setubal-fc/spielplan/verein/1085/saison_id/2007
7,SC Braga,30,10,11,9,32:34,-2,41,https://www.transfermarkt.com.br/sc-braga/spielplan/verein/1075/saison_id/2007
8,CF Os Belenenses,30,11,10,9,35:33,2,40,https://www.transfermarkt.com.br/cf-os-belenenses/spielplan/verein/68608/saison_id/2007
9,Boavista FC,30,8,12,10,32:41,-9,36,https://www.transfermarkt.com.br/boavista-porto-fc/spielplan/verein/2503/saison_id/2007
10,CD Nacional,30,9,8,13,23:28,-5,35,https://www.transfermarkt.com.br/cd-nacional/spielplan/verein/982/saison_id/2007
11,Naval 1º de Maio,30,9,7,14,26:45,-19,34,https://www.transfermarkt.com.br/associacao-naval-1893/spielplan/verein/4814/saison_id/2007
12,Académica de Coimbra,30,6,14,10,31:38,-7,32,https://www.transfermarkt.com.br/academica-coimbra/spielplan/verein/2990/saison_id/2007
13,Clube Futebol Estrela da Amadora,30,6,13,11,29:41,-12,31,https://www.transfermarkt.com.br/cf-estrela-amadora-sad/spielplan/verein/2431/saison_id/2007
14,Leixões SC,30,4,14,12,27:37,-10,26,https://www.transfermarkt.com.br/leixoes-sc/spielplan/verein/3345/saison_id/2007
15,FC Paços de Ferreira,30,6,7,17,31:49,-18,25,https://www.transfermarkt.com.br/fc-pacos-de-ferreira/spielplan/verein/2995/saison_id/2007
16,UD Leiria,30,3,7,20,25:53,-28,16,https://www.transfermarkt.com.br/uniao-leiria/spielplan/verein/2639/saison_id/2007
