round,date,time,home_team,away_team,formation,coach,audience,result,match_link
1,sáb 12/09/2020,11:00,QPR,Nott'm Forest,4-1-4-1,Mark Warburton,x,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427664
2,sex 18/09/2020,15:45,Coventry City,QPR,4-2-3-1,Mark Warburton,,3:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427404
3,sáb 26/09/2020,11:00,QPR,Middlesbrough,4-2-3-1,Mark Warburton,x,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427632
4,sáb 03/10/2020,11:00,Sheff Wed,QPR,4-2-3-1,Mark Warburton,x,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427835
5,sáb 17/10/2020,11:00,Bournemouth,QPR,4-2-3-1,Mark Warburton,x,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427295
6,qua 21/10/2020,15:45,QPR,Preston NE,4-2-3-1,Mark Warburton,,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427351
7,sáb 24/10/2020,11:00,QPR,Birmingham,4-4-2 duplo 6,Mark Warburton,x,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427648
8,ter 27/10/2020,16:00,Barnsley FC,QPR,4-4-1-1,Mark Warburton,x,3:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427300
9,sáb 31/10/2020,12:00,QPR,Cardiff,4-2-3-1,Mark Warburton,x,3:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427656
10,qua 04/11/2020,16:45,Derby,QPR,4-2-3-1,Mark Warburton,x,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427626
11,sáb 07/11/2020,12:00,Blackburn,QPR,4-2-3-1,Mark Warburton,x,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427379
12,sáb 21/11/2020,12:00,QPR,Watford,4-2-3-1,Mark Warburton,x,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427673
13,ter 24/11/2020,16:00,QPR,Rotherham,4-2-3-1,Mark Warburton,x,3:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427332
14,sex 27/11/2020,16:45,Brentford,QPR,4-2-3-1,Mark Warburton,x,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427314
15,ter 01/12/2020,16:45,QPR,Bristol City,4-2-3-1,Mark Warburton,x,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427560
16,sáb 05/12/2020,12:00,Huddersfield,QPR,4-2-3-1,Mark Warburton,x,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427517
17,ter 08/12/2020,16:45,Millwall,QPR,4-2-3-1,Mark Warburton,2000,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427474
18,sáb 12/12/2020,12:00,QPR,Reading,4-2-3-1,Mark Warburton,2000,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427745
19,ter 15/12/2020,14:30,QPR,Stoke,4-2-3-1,Mark Warburton,2000,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427537
20,sáb 19/12/2020,12:00,Wycombe Wand.,QPR,4-2-3-1,Mark Warburton,x,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427478
21,sáb 26/12/2020,12:00,QPR,Swansea,5-3-2,Mark Warburton,x,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427721
22,ter 29/12/2020,16:45,Norwich,QPR,5-4-1 plano,Mark Warburton,,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427593
23,ter 12/01/2021,16:00,Luton,QPR,3-5-2 plano,Mark Warburton,x,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427518
24,ter 09/03/2021,16:00,QPR,Wycombe Wand.,5-4-1 plano,Mark Warburton,x,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427774
25,qua 20/01/2021,16:00,Cardiff,QPR,3-5-2 plano,Mark Warburton,x,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427727
26,sáb 23/01/2021,12:00,QPR,Derby,5-3-2,Mark Warburton,x,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427706
27,seg 01/02/2021,16:45,Watford,QPR,3-5-2,Mark Warburton,x,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427818
28,sáb 06/02/2021,12:00,QPR,Blackburn,5-3-2,Mark Warburton,x,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427718
29,ter 13/04/2021,15:00,Rotherham,QPR,3-5-2,Mark Warburton,x,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427785
30,qua 17/02/2021,16:00,QPR,Brentford,5-3-2,Mark Warburton,x,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427500
31,sáb 20/02/2021,12:00,QPR,Bournemouth,3-5-2 plano,Mark Warburton,x,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427697
32,qua 24/02/2021,16:45,Preston NE,QPR,3-5-2,Mark Warburton,x,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427496
33,sáb 27/02/2021,12:00,Birmingham,QPR,3-5-2,Mark Warburton,x,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3427473
