position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Burnley,46,26,15,5,72:35,37,93,https://www.transfermarkt.com.br/fc-burnley/spielplan/verein/1132/saison_id/2015
2,FC Middlesbrough,46,26,11,9,63:31,32,89,https://www.transfermarkt.com.br/fc-middlesbrough/spielplan/verein/641/saison_id/2015
3,Brighton & Hove Albion,46,24,17,5,72:42,30,89,https://www.transfermarkt.com.br/brighton-amp-hove-albion/spielplan/verein/1237/saison_id/2015
4,Hull City,46,24,11,11,69:35,34,83,https://www.transfermarkt.com.br/hull-city/spielplan/verein/3008/saison_id/2015
5,Derby County,46,21,15,10,66:43,23,78,https://www.transfermarkt.com.br/derby-county/spielplan/verein/22/saison_id/2015
6,Sheffield Wednesday,46,19,17,10,66:45,21,74,https://www.transfermarkt.com.br/sheffield-wednesday/spielplan/verein/1035/saison_id/2015
7,Ipswich Town FC,46,18,15,13,53:51,2,69,https://www.transfermarkt.com.br/ipswich-town/spielplan/verein/677/saison_id/2015
8,Cardiff City,46,17,17,12,56:51,5,68,https://www.transfermarkt.com.br/cardiff-city/spielplan/verein/603/saison_id/2015
9,Brentford FC,46,19,8,19,72:67,5,65,https://www.transfermarkt.com.br/fc-brentford/spielplan/verein/1148/saison_id/2015
10,Birmingham City,46,16,15,15,53:49,4,63,https://www.transfermarkt.com.br/birmingham-city/spielplan/verein/337/saison_id/2015
11,Preston North End,46,15,17,14,45:45,0,62,https://www.transfermarkt.com.br/preston-north-end/spielplan/verein/466/saison_id/2015
12,Queens Park Rangers,46,14,18,14,54:54,0,60,https://www.transfermarkt.com.br/queens-park-rangers/spielplan/verein/1039/saison_id/2015
13,Leeds United FC,46,14,17,15,50:58,-8,59,https://www.transfermarkt.com.br/leeds-united/spielplan/verein/399/saison_id/2015
14,Wolverhampton Wanderers,46,14,16,16,53:58,-5,58,https://www.transfermarkt.com.br/wolverhampton-wanderers/spielplan/verein/543/saison_id/2015
15,Blackburn Rovers,46,13,16,17,46:46,0,55,https://www.transfermarkt.com.br/blackburn-rovers/spielplan/verein/164/saison_id/2015
16,Nottingham Forest,46,13,16,17,43:47,-4,55,https://www.transfermarkt.com.br/nottingham-forest/spielplan/verein/703/saison_id/2015
17,FC Reading,46,13,13,20,52:59,-7,52,https://www.transfermarkt.com.br/fc-reading/spielplan/verein/1032/saison_id/2015
18,Bristol City,46,13,13,20,54:71,-17,52,https://www.transfermarkt.com.br/bristol-city/spielplan/verein/698/saison_id/2015
19,Huddersfield Town,46,13,12,21,59:70,-11,51,https://www.transfermarkt.com.br/huddersfield-town/spielplan/verein/1110/saison_id/2015
20,FC Fulham,46,12,15,19,66:79,-13,51,https://www.transfermarkt.com.br/fc-fulham/spielplan/verein/931/saison_id/2015
21,Rotherham United,46,13,10,23,53:71,-18,49,https://www.transfermarkt.com.br/rotherham-united/spielplan/verein/1194/saison_id/2015
22,Charlton Athletic,46,9,13,24,40:80,-40,40,https://www.transfermarkt.com.br/charlton-athletic/spielplan/verein/358/saison_id/2015
23,Milton Keynes Dons FC,46,9,12,25,39:69,-30,39,https://www.transfermarkt.com.br/milton-keynes-dons/spielplan/verein/991/saison_id/2015
24,Bolton Wanderers,46,5,15,26,41:81,-40,30,https://www.transfermarkt.com.br/bolton-wanderers/spielplan/verein/355/saison_id/2015
