position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Juventus FC,38,26,9,3,72:24,48,87,https://www.transfermarkt.com.br/juventus-turin/spielplan/verein/506/saison_id/2014
2,AS Roma,38,19,13,6,54:31,23,70,https://www.transfermarkt.com.br/as-rom/spielplan/verein/12/saison_id/2014
3,SS Lazio,38,21,6,11,71:38,33,69,https://www.transfermarkt.com.br/lazio-rom/spielplan/verein/398/saison_id/2014
4,ACF Fiorentina,38,18,10,10,61:46,15,64,https://www.transfermarkt.com.br/ac-florenz/spielplan/verein/430/saison_id/2014
5,SSC Napoli,38,18,9,11,70:54,16,63,https://www.transfermarkt.com.br/ssc-neapel/spielplan/verein/6195/saison_id/2014
6,Genoa,38,16,11,11,62:47,15,59,https://www.transfermarkt.com.br/genua-cfc/spielplan/verein/252/saison_id/2014
7,UC Sampdoria,38,13,17,8,48:42,6,56,https://www.transfermarkt.com.br/sampdoria-genua/spielplan/verein/1038/saison_id/2014
8,Inter de Milão,38,14,13,11,59:48,11,55,https://www.transfermarkt.com.br/inter-mailand/spielplan/verein/46/saison_id/2014
9,Torino FC,38,14,12,12,48:45,3,54,https://www.transfermarkt.com.br/fc-turin/spielplan/verein/416/saison_id/2014
10,AC Milan,38,13,13,12,56:50,6,52,https://www.transfermarkt.com.br/ac-mailand/spielplan/verein/5/saison_id/2014
11,US Palermo,38,12,13,13,53:55,-2,49,https://www.transfermarkt.com.br/palermo-fc/spielplan/verein/458/saison_id/2014
12,US Sassuolo,38,12,13,13,49:57,-8,49,https://www.transfermarkt.com.br/us-sassuolo/spielplan/verein/6574/saison_id/2014
13,Hellas Verona,38,11,13,14,49:65,-16,46,https://www.transfermarkt.com.br/hellas-verona/spielplan/verein/276/saison_id/2014
14,Chievo Verona,38,10,13,15,28:41,-13,43,https://www.transfermarkt.com.br/chievo-verona/spielplan/verein/862/saison_id/2014
15,FC Empoli,38,8,18,12,46:52,-6,42,https://www.transfermarkt.com.br/fc-empoli/spielplan/verein/749/saison_id/2014
16,Udinese Calcio,38,10,11,17,43:56,-13,41,https://www.transfermarkt.com.br/udinese-calcio/spielplan/verein/410/saison_id/2014
17,Atalanta BC,38,7,16,15,38:57,-19,37,https://www.transfermarkt.com.br/atalanta-bergamo/spielplan/verein/800/saison_id/2014
18,Cagliari Calcio,38,8,10,20,48:68,-20,34,https://www.transfermarkt.com.br/cagliari-calcio/spielplan/verein/1390/saison_id/2014
19,AC Cesena,38,4,12,22,36:73,-37,24,https://www.transfermarkt.com.br/cesena-fc/spielplan/verein/1429/saison_id/2014
20,Parma FC,38,6,8,24,33:75,-42,19,https://www.transfermarkt.com.br/parma-calcio-1913/spielplan/verein/130/saison_id/2014
