position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,White Star Brüssel (- 2017),32,19,6,7,53:28,25,63,https://www.transfermarkt.com.br/white-star-brussel/spielplan/verein/6342/saison_id/2015
2,KAS Eupen,32,18,8,6,69:34,35,62,https://www.transfermarkt.com.br/kas-eupen/spielplan/verein/1245/saison_id/2015
3,Royal Antuérpia FC,32,18,8,6,52:20,32,62,https://www.transfermarkt.com.br/royal-antwerpen-fc/spielplan/verein/1096/saison_id/2015
4,AFC Tubize,32,17,6,9,51:34,17,57,https://www.transfermarkt.com.br/afc-tubize/spielplan/verein/3772/saison_id/2015
5,Cercle Brügge,32,14,12,6,56:35,21,54,https://www.transfermarkt.com.br/cercle-brugge/spielplan/verein/520/saison_id/2015
6,Union Saint-Gilloise,32,15,6,11,50:34,16,51,https://www.transfermarkt.com.br/royale-union-saint-gilloise/spielplan/verein/3948/saison_id/2015
7,Lierse SK (-2018),32,14,9,9,53:41,12,51,https://www.transfermarkt.com.br/lierse-sk/spielplan/verein/204/saison_id/2015
8,Lommel United,32,14,8,10,43:29,14,50,https://www.transfermarkt.com.br/lommel-sk/spielplan/verein/5026/saison_id/2015
9,KSV Roeselare (-2020),32,14,8,10,46:47,-1,50,https://www.transfermarkt.com.br/ksv-roeselare/spielplan/verein/2977/saison_id/2015
10,KFC Dessel Sport,32,14,6,12,38:40,-2,48,https://www.transfermarkt.com.br/kfc-dessel-sport/spielplan/verein/1910/saison_id/2015
11,RFC Seraing,32,13,5,14,45:50,-5,44,https://www.transfermarkt.com.br/rfc-seraing/spielplan/verein/2715/saison_id/2015
12,Royal Excelsior Virton,32,8,10,14,40:55,-15,34,https://www.transfermarkt.com.br/royal-excelsior-virton/spielplan/verein/1199/saison_id/2015
13,Verbroedering Meerhout,32,6,13,13,40:56,-16,31,https://www.transfermarkt.com.br/as-verbroedering-geel/spielplan/verein/9681/saison_id/2015
14,KMSK Deinze (-2024),32,6,11,15,36:58,-22,29,https://www.transfermarkt.com.br/kmsk-deinze/spielplan/verein/2321/saison_id/2015
15,Patro Eisden Maasmechelen,32,5,9,18,33:63,-30,24,https://www.transfermarkt.com.br/patro-eisden-maasmechelen/spielplan/verein/3225/saison_id/2015
16,KSK Heist,32,4,7,21,39:82,-43,19,https://www.transfermarkt.com.br/ksk-heist/spielplan/verein/9888/saison_id/2015
17,KVV Coxyde (-2017),32,2,10,20,29:67,-38,16,https://www.transfermarkt.com.br/kvv-coxyde/spielplan/verein/24279/saison_id/2015
