position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Bayern Munique,34,22,7,5,73:28,45,73,https://www.transfermarkt.com.br/fc-bayern-munchen/spielplan/verein/27/saison_id/1999
2,Bayer 04 Leverkusen,34,21,10,3,74:36,38,73,https://www.transfermarkt.com.br/bayer-04-leverkusen/spielplan/verein/15/saison_id/1999
3,Hamburger SV,34,16,11,7,63:39,24,59,https://www.transfermarkt.com.br/hamburger-sv/spielplan/verein/41/saison_id/1999
4,TSV 1860 Munique,34,14,11,9,55:48,7,53,https://www.transfermarkt.com.br/tsv-1860-munchen/spielplan/verein/72/saison_id/1999
5,1.FC Kaiserslautern,34,15,5,14,54:59,-5,50,https://www.transfermarkt.com.br/1-fc-kaiserslautern/spielplan/verein/2/saison_id/1999
6,Hertha Berlim,34,13,11,10,39:46,-7,50,https://www.transfermarkt.com.br/hertha-bsc/spielplan/verein/44/saison_id/1999
7,VfL Wolfsburg,34,12,13,9,51:58,-7,49,https://www.transfermarkt.com.br/vfl-wolfsburg/spielplan/verein/82/saison_id/1999
8,VfB Stuttgart,34,14,6,14,44:47,-3,48,https://www.transfermarkt.com.br/vfb-stuttgart/spielplan/verein/79/saison_id/1999
9,Werder Bremen,34,13,8,13,65:52,13,47,https://www.transfermarkt.com.br/sv-werder-bremen/spielplan/verein/86/saison_id/1999
10,SpVgg Unterhaching,34,12,8,14,40:42,-2,44,https://www.transfermarkt.com.br/spvgg-unterhaching/spielplan/verein/66/saison_id/1999
11,Borussia Dortmund,34,9,13,12,41:38,3,40,https://www.transfermarkt.com.br/borussia-dortmund/spielplan/verein/16/saison_id/1999
12,SC Freiburg,34,10,10,14,45:50,-5,40,https://www.transfermarkt.com.br/sc-freiburg/spielplan/verein/60/saison_id/1999
13,Schalke 04,34,8,15,11,42:44,-2,39,https://www.transfermarkt.com.br/fc-schalke-04/spielplan/verein/33/saison_id/1999
13,SG Eintracht Frankfurt,34,12,5,17,42:44,-2,39,https://www.transfermarkt.com.br/eintracht-frankfurt/spielplan/verein/24/saison_id/1999
15,FC Hansa Rostock,34,8,14,12,44:60,-16,38,https://www.transfermarkt.com.br/fc-hansa-rostock/spielplan/verein/30/saison_id/1999
16,SSV Ulm 1846,34,9,8,17,36:62,-26,35,https://www.transfermarkt.com.br/ssv-ulm-1846/spielplan/verein/69/saison_id/1999
17,Arminia Bielefeld,34,7,9,18,40:61,-21,30,https://www.transfermarkt.com.br/arminia-bielefeld/spielplan/verein/10/saison_id/1999
18,MSV Duisburg,34,4,10,20,37:71,-34,22,https://www.transfermarkt.com.br/msv-duisburg/spielplan/verein/52/saison_id/1999
