position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,RC Deportivo de Corunha,42,29,4,9,76:45,31,91,https://www.transfermarkt.com.br/deportivo-la-coruna/spielplan/verein/897/saison_id/2011
2,Celta de Vigo,42,26,7,9,83:37,46,85,https://www.transfermarkt.com.br/celta-vigo/spielplan/verein/940/saison_id/2011
3,Real Valladolid CF,42,23,13,6,69:37,32,82,https://www.transfermarkt.com.br/real-valladolid/spielplan/verein/366/saison_id/2011
4,AD Alcorcón,42,21,10,11,58:42,16,73,https://www.transfermarkt.com.br/ad-alcorcon/spielplan/verein/11596/saison_id/2011
5,Hércules CF,42,22,6,14,62:43,19,72,https://www.transfermarkt.com.br/hercules-alicante/spielplan/verein/7971/saison_id/2011
6,Córdoba CF,42,20,11,11,52:43,9,71,https://www.transfermarkt.com.br/fc-cordoba/spielplan/verein/993/saison_id/2011
7,UD Almería,42,18,16,8,63:43,20,70,https://www.transfermarkt.com.br/ud-almeria/spielplan/verein/3302/saison_id/2011
8,FC Barcelona B,42,16,11,15,63:53,10,59,https://www.transfermarkt.com.br/fc-barcelona-b/spielplan/verein/2464/saison_id/2011
9,UD Las Palmas,42,16,10,16,58:59,-1,58,https://www.transfermarkt.com.br/ud-las-palmas/spielplan/verein/472/saison_id/2011
10,CD Numância,42,15,12,15,54:52,2,57,https://www.transfermarkt.com.br/cd-numancia/spielplan/verein/2296/saison_id/2011
11,Elche CF,42,17,6,19,56:58,-2,57,https://www.transfermarkt.com.br/fc-elche/spielplan/verein/1531/saison_id/2011
12,Villarreal CF B,42,14,10,18,54:64,-10,52,https://www.transfermarkt.com.br/fc-villarreal-b/spielplan/verein/11972/saison_id/2011
13,SD Huesca,42,14,9,19,49:63,-14,51,https://www.transfermarkt.com.br/sd-huesca/spielplan/verein/5358/saison_id/2011
14,Xerez CD,42,13,11,18,50:66,-16,50,https://www.transfermarkt.com.br/deportivo-xerez/spielplan/verein/134/saison_id/2011
15,Girona FC,42,12,13,17,58:61,-3,49,https://www.transfermarkt.com.br/fc-girona/spielplan/verein/12321/saison_id/2011
16,CD Guadalajara,42,14,7,21,50:75,-25,49,https://www.transfermarkt.com.br/cd-guadalajara/spielplan/verein/16576/saison_id/2011
17,Recreativo de Huelva,42,12,11,19,49:52,-3,47,https://www.transfermarkt.com.br/recreativo-huelva/spielplan/verein/2867/saison_id/2011
18,Real Murcia CF,42,13,8,21,49:67,-18,47,https://www.transfermarkt.com.br/real-murcia/spielplan/verein/171/saison_id/2011
19,CE Sabadell FC,42,11,13,18,45:64,-19,46,https://www.transfermarkt.com.br/ce-sabadell/spielplan/verein/11422/saison_id/2011
20,FC Cartagena,42,9,13,20,37:58,-21,40,https://www.transfermarkt.com.br/fc-cartagena/spielplan/verein/7077/saison_id/2011
21,CD Alcoyano,42,9,10,23,46:78,-32,37,https://www.transfermarkt.com.br/cd-alcoyano/spielplan/verein/11259/saison_id/2011
22,Gimnàstic de Tarragona,42,6,13,23,37:58,-21,31,https://www.transfermarkt.com.br/gimnastic-de-tarragona/spielplan/verein/5648/saison_id/2011
