position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Juventus FC,42,28,10,4,83:30,53,85,https://www.transfermarkt.com.br/juventus-turin/spielplan/verein/506/saison_id/2006
2,SSC Napoli,42,21,16,5,52:29,23,79,https://www.transfermarkt.com.br/ssc-neapel/spielplan/verein/6195/saison_id/2006
3,Genoa,42,23,9,10,68:44,24,78,https://www.transfermarkt.com.br/genua-cfc/spielplan/verein/252/saison_id/2006
4,Piacenza FC,42,20,8,14,57:50,7,68,https://www.transfermarkt.com.br/piacenza-calcio-1919/spielplan/verein/1408/saison_id/2006
5,Rimini FC,42,17,16,9,55:38,17,67,https://www.transfermarkt.com.br/rimini-fc/spielplan/verein/4111/saison_id/2006
6,Brescia Calcio,42,19,10,13,51:43,8,67,https://www.transfermarkt.com.br/brescia-calcio/spielplan/verein/19/saison_id/2006
7,Bologna,42,18,11,13,52:43,9,65,https://www.transfermarkt.com.br/fc-bologna/spielplan/verein/1025/saison_id/2006
8,AC Mantova 1911,42,15,19,8,47:36,11,64,https://www.transfermarkt.com.br/mantova-1911/spielplan/verein/2581/saison_id/2006
9,US Lecce,42,17,7,18,56:53,3,58,https://www.transfermarkt.com.br/us-lecce/spielplan/verein/1005/saison_id/2006
10,UC AlbinoLeffe,42,11,20,11,46:48,-2,53,https://www.transfermarkt.com.br/uc-albinoleffe/spielplan/verein/4541/saison_id/2006
11,Vicenza Calcio,42,12,14,16,42:43,-1,50,https://www.transfermarkt.com.br/lr-vicenza-virtus/spielplan/verein/2655/saison_id/2006
12,Frosinone Calcio,42,12,14,16,44:54,-10,50,https://www.transfermarkt.com.br/frosinone-calcio/spielplan/verein/8970/saison_id/2006
13,Treviso FBC 1993,42,11,17,14,44:47,-3,50,https://www.transfermarkt.com.br/acd-treviso/spielplan/verein/2251/saison_id/2006
14,AS Bari,42,12,14,16,40:46,-6,50,https://www.transfermarkt.com.br/ssc-bari/spielplan/verein/332/saison_id/2006
15,AC Cesena,42,12,13,17,50:65,-15,49,https://www.transfermarkt.com.br/cesena-fc/spielplan/verein/1429/saison_id/2006
16,Modena FC,42,12,13,17,38:46,-8,49,https://www.transfermarkt.com.br/modena-fc-2018/spielplan/verein/1385/saison_id/2006
17,US Triestina,42,11,16,15,37:48,-11,48,https://www.transfermarkt.com.br/us-triestina/spielplan/verein/4271/saison_id/2006
18,Hellas Verona,42,12,12,18,34:46,-12,48,https://www.transfermarkt.com.br/hellas-verona/spielplan/verein/276/saison_id/2006
19,Spezia Calcio 1906,42,11,13,18,49:60,-11,46,https://www.transfermarkt.com.br/spezia-calcio/spielplan/verein/3522/saison_id/2006
20,AC Arezzo,42,12,15,15,42:46,-4,45,https://www.transfermarkt.com.br/ss-arezzo/spielplan/verein/4255/saison_id/2006
21,FC Crotone,42,7,11,24,36:67,-31,32,https://www.transfermarkt.com.br/fc-crotone/spielplan/verein/4083/saison_id/2006
22,Pescara Calcio,42,5,10,27,36:77,-41,24,https://www.transfermarkt.com.br/delfino-pescara-1936/spielplan/verein/2921/saison_id/2006
