round,date,time,home_team,away_team,formation,coach,audience,result,match_link
1,sáb 09/05/2009,11:10,Fortaleza,Guarani,?,Mirandinha,4049,2:4,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939261
2,ter 12/05/2009,16:00,Portuguesa,Fortaleza,?,Mirandinha,1897,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939268
3,sáb 23/05/2009,11:10,Fortaleza,Brasiliense,?,Mirandinha,,2:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939285
4,ter 26/05/2009,16:00,ABC,Fortaleza,?,Giba,2827,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939288
5,sex 05/06/2009,16:00,Fortaleza,Duque de Caxias,?,Giba,3943,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939301
6,sex 12/06/2009,16:00,Fortaleza,Juventude,?,Giba,2562,3:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939311
7,sáb 20/06/2009,11:10,Campinense,Fortaleza,?,Giba,5065,2:4,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939322
8,ter 23/06/2009,16:00,Ipatinga,Fortaleza,?,Giba,1085,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939328
9,sáb 04/07/2009,11:10,Fortaleza,Ceará,?,Giba,20055,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939346
10,sex 10/07/2009,16:00,Figueirense,Fortaleza,?,Giba,3189,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939357
11,ter 14/07/2009,16:45,Fortaleza,América-RN,?,Giba,3886,3:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939364
12,sáb 18/07/2009,11:10,Atlético-GO,Fortaleza,?,Giba,3673,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939374
13,ter 21/07/2009,16:00,Fortaleza,Bragantino,?,Giba,4513,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939378
14,ter 28/07/2009,16:00,Vasco da Gama,Fortaleza,?,Giba,10515,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939393
15,sáb 01/08/2009,11:10,Fortaleza,Bahia,?,Giba,5730,3:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939402
16,sáb 08/08/2009,11:10,Ponte Preta,Fortaleza,?,Giba,5373,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939412
17,ter 11/08/2009,16:50,Fortaleza,Vila Nova,?,Giba,4251,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939423
18,sáb 15/08/2009,11:10,São Caetano,Fortaleza,?,Giba,1511,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939435
19,sáb 22/08/2009,11:10,Fortaleza,Paraná,?,Márcio Fernandes,6719,4:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939444
20,ter 25/08/2009,15:30,Guarani,Fortaleza,?,Márcio Fernandes,3314,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/965940
21,sex 28/08/2009,16:00,Fortaleza,Portuguesa,?,Márcio Fernandes,5473,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/965982
22,sáb 05/09/2009,13:30,Brasiliense,Fortaleza,?,Márcio Fernandes,,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/966004
23,sáb 12/09/2009,11:10,Fortaleza,ABC,?,Márcio Fernandes,7758,3:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/966016
24,ter 15/09/2009,16:50,Duque de Caxias,Fortaleza,?,Márcio Fernandes,25,4:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/966023
25,sáb 19/09/2009,11:10,Juventude,Fortaleza,?,Márcio Fernandes,,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/966033
26,sex 25/09/2009,16:00,Fortaleza,Campinense,?,Roberto Fernandes,9293,3:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/966046
27,ter 29/09/2009,16:50,Fortaleza,Ipatinga,?,Roberto Fernandes,13751,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/966056
28,sáb 03/10/2009,16:00,Ceará,Fortaleza,?,Roberto Fernandes,,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/966066
29,sáb 10/10/2009,11:10,Fortaleza,Figueirense,?,Roberto Fernandes,15213,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/977008
30,sáb 17/10/2009,11:10,América-RN,Fortaleza,?,Roberto Fernandes,9162,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/977016
