position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Manchester United FC,38,25,7,6,73:35,38,82,https://www.transfermarkt.com.br/manchester-united/spielplan/verein/985/saison_id/1995
2,Newcastle United,38,24,6,8,66:37,29,78,https://www.transfermarkt.com.br/newcastle-united/spielplan/verein/762/saison_id/1995
3,FC Liverpool,38,20,11,7,70:34,36,71,https://www.transfermarkt.com.br/fc-liverpool/spielplan/verein/31/saison_id/1995
4,Aston Villa FC,38,18,9,11,52:35,17,63,https://www.transfermarkt.com.br/aston-villa/spielplan/verein/405/saison_id/1995
5,FC Arsenal,38,17,12,9,49:32,17,63,https://www.transfermarkt.com.br/fc-arsenal/spielplan/verein/11/saison_id/1995
6,FC Everton,38,17,10,11,64:44,20,61,https://www.transfermarkt.com.br/fc-everton/spielplan/verein/29/saison_id/1995
7,Blackburn Rovers,38,18,7,13,61:47,14,61,https://www.transfermarkt.com.br/blackburn-rovers/spielplan/verein/164/saison_id/1995
8,Tottenham Hotspur,38,16,13,9,50:38,12,61,https://www.transfermarkt.com.br/tottenham-hotspur/spielplan/verein/148/saison_id/1995
9,Nottingham Forest,38,15,13,10,50:54,-4,58,https://www.transfermarkt.com.br/nottingham-forest/spielplan/verein/703/saison_id/1995
10,West Ham United,38,14,9,15,43:52,-9,51,https://www.transfermarkt.com.br/west-ham-united/spielplan/verein/379/saison_id/1995
11,Chelsea FC,38,12,14,12,46:44,2,50,https://www.transfermarkt.com.br/fc-chelsea/spielplan/verein/631/saison_id/1995
12,FC Middlesbrough,38,11,10,17,35:50,-15,43,https://www.transfermarkt.com.br/fc-middlesbrough/spielplan/verein/641/saison_id/1995
13,Leeds United FC,38,12,7,19,40:57,-17,43,https://www.transfermarkt.com.br/leeds-united/spielplan/verein/399/saison_id/1995
14,Wimbledon FC (- 2004),38,10,11,17,55:70,-15,41,https://www.transfermarkt.com.br/wimbledon-fc-2004-/spielplan/verein/114309/saison_id/1995
15,Sheffield Wednesday,38,10,10,18,48:61,-13,40,https://www.transfermarkt.com.br/sheffield-wednesday/spielplan/verein/1035/saison_id/1995
16,Coventry City,38,8,14,16,42:60,-18,38,https://www.transfermarkt.com.br/coventry-city/spielplan/verein/990/saison_id/1995
17,FC Southampton,38,9,11,18,34:52,-18,38,https://www.transfermarkt.com.br/fc-southampton/spielplan/verein/180/saison_id/1995
18,Manchester City FC,38,9,11,18,33:58,-25,38,https://www.transfermarkt.com.br/manchester-city/spielplan/verein/281/saison_id/1995
19,Queens Park Rangers,38,9,6,23,38:57,-19,33,https://www.transfermarkt.com.br/queens-park-rangers/spielplan/verein/1039/saison_id/1995
20,Bolton Wanderers,38,8,5,25,39:71,-32,29,https://www.transfermarkt.com.br/bolton-wanderers/spielplan/verein/355/saison_id/1995
