position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Bayern Munique,34,29,3,2,94:23,71,90,https://www.transfermarkt.com.br/fc-bayern-munchen/spielplan/verein/27/saison_id/2013
2,Borussia Dortmund,34,22,5,7,80:38,42,71,https://www.transfermarkt.com.br/borussia-dortmund/spielplan/verein/16/saison_id/2013
3,Schalke 04,34,19,7,8,63:43,20,64,https://www.transfermarkt.com.br/fc-schalke-04/spielplan/verein/33/saison_id/2013
4,Bayer 04 Leverkusen,34,19,4,11,60:41,19,61,https://www.transfermarkt.com.br/bayer-04-leverkusen/spielplan/verein/15/saison_id/2013
5,VfL Wolfsburg,34,18,6,10,63:50,13,60,https://www.transfermarkt.com.br/vfl-wolfsburg/spielplan/verein/82/saison_id/2013
6,Borussia Mönchengladbach,34,16,7,11,59:43,16,55,https://www.transfermarkt.com.br/borussia-monchengladbach/spielplan/verein/18/saison_id/2013
7,1.FSV Mainz 05,34,16,5,13,52:54,-2,53,https://www.transfermarkt.com.br/1-fsv-mainz-05/spielplan/verein/39/saison_id/2013
8,FC Augsburg,34,15,7,12,47:47,0,52,https://www.transfermarkt.com.br/fc-augsburg/spielplan/verein/167/saison_id/2013
9,TSG 1899 Hoffenheim,34,11,11,12,72:70,2,44,https://www.transfermarkt.com.br/tsg-1899-hoffenheim/spielplan/verein/533/saison_id/2013
10,Hannover 96,34,12,6,16,46:59,-13,42,https://www.transfermarkt.com.br/hannover-96/spielplan/verein/42/saison_id/2013
11,Hertha Berlim,34,11,8,15,40:48,-8,41,https://www.transfermarkt.com.br/hertha-bsc/spielplan/verein/44/saison_id/2013
12,Werder Bremen,34,10,9,15,42:66,-24,39,https://www.transfermarkt.com.br/sv-werder-bremen/spielplan/verein/86/saison_id/2013
13,SG Eintracht Frankfurt,34,9,9,16,40:57,-17,36,https://www.transfermarkt.com.br/eintracht-frankfurt/spielplan/verein/24/saison_id/2013
14,SC Freiburg,34,9,9,16,43:61,-18,36,https://www.transfermarkt.com.br/sc-freiburg/spielplan/verein/60/saison_id/2013
15,VfB Stuttgart,34,8,8,18,49:62,-13,32,https://www.transfermarkt.com.br/vfb-stuttgart/spielplan/verein/79/saison_id/2013
16,Hamburger SV,34,7,6,21,51:75,-24,27,https://www.transfermarkt.com.br/hamburger-sv/spielplan/verein/41/saison_id/2013
17,1.FC Nuremberg,34,5,11,18,37:70,-33,26,https://www.transfermarkt.com.br/1-fc-nurnberg/spielplan/verein/4/saison_id/2013
18,Eintracht Braunschweig TSV,34,6,7,21,29:60,-31,25,https://www.transfermarkt.com.br/eintracht-braunschweig/spielplan/verein/23/saison_id/2013
