position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,1.FC Kaiserslautern,34,19,11,4,74:28,46,68,https://www.transfermarkt.com.br/1-fc-kaiserslautern/spielplan/verein/2/saison_id/1996
2,Hertha Berlim,34,17,8,9,56:36,20,59,https://www.transfermarkt.com.br/hertha-bsc/spielplan/verein/44/saison_id/1996
3,VfL Wolfsburg,34,14,16,4,52:29,23,58,https://www.transfermarkt.com.br/vfl-wolfsburg/spielplan/verein/82/saison_id/1996
4,1.FSV Mainz 05,34,14,12,8,50:34,16,54,https://www.transfermarkt.com.br/1-fsv-mainz-05/spielplan/verein/39/saison_id/1996
5,Stuttgarter Kickers,34,14,11,9,38:27,11,53,https://www.transfermarkt.com.br/stuttgarter-kickers/spielplan/verein/71/saison_id/1996
6,SpVgg Unterhaching,34,11,16,7,35:29,6,49,https://www.transfermarkt.com.br/spvgg-unterhaching/spielplan/verein/66/saison_id/1996
7,VfB Leipzig,34,12,10,12,53:54,-1,46,https://www.transfermarkt.com.br/1-fc-lokomotive-leipzig/spielplan/verein/497/saison_id/1996
8,SG Eintracht Frankfurt,34,12,10,12,41:45,-4,46,https://www.transfermarkt.com.br/eintracht-frankfurt/spielplan/verein/24/saison_id/1996
9,KFC Uerdingen 05,34,13,5,16,46:44,2,44,https://www.transfermarkt.com.br/kfc-uerdingen-05/spielplan/verein/95/saison_id/1996
10,SV Meppen,34,10,14,10,44:48,-4,44,https://www.transfermarkt.com.br/sv-meppen/spielplan/verein/247/saison_id/1996
11,SC Fortuna Köln,34,11,9,14,52:47,5,42,https://www.transfermarkt.com.br/sc-fortuna-koln/spielplan/verein/92/saison_id/1996
12,FC Carl Zeiss Jena,34,9,15,10,44:49,-5,42,https://www.transfermarkt.com.br/fc-carl-zeiss-jena/spielplan/verein/113/saison_id/1996
13,FC Gütersloh (1978 - 2000),34,12,9,13,43:51,-8,42,https://www.transfermarkt.com.br/fc-gutersloh-1978-2000-/spielplan/verein/132994/saison_id/1996
14,FSV Zwickau,34,12,6,16,34:48,-14,42,https://www.transfermarkt.com.br/fsv-zwickau/spielplan/verein/275/saison_id/1996
15,SV Waldhof Mannheim,34,10,10,14,45:56,-11,40,https://www.transfermarkt.com.br/sv-waldhof-mannheim/spielplan/verein/85/saison_id/1996
16,VfB Lübeck,34,8,12,14,32:53,-21,36,https://www.transfermarkt.com.br/vfb-lubeck/spielplan/verein/78/saison_id/1996
17,Rot-Weiss Essen,34,8,5,21,47:74,-27,29,https://www.transfermarkt.com.br/rot-weiss-essen/spielplan/verein/56/saison_id/1996
18,VfB Oldenburg,34,6,9,19,33:67,-34,27,https://www.transfermarkt.com.br/vfb-oldenburg/spielplan/verein/166/saison_id/1996
