position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Juventus FC,34,20,11,3,64:23,41,71,https://www.transfermarkt.com.br/juventus-turin/spielplan/verein/506/saison_id/2001
2,AS Roma,34,19,13,2,58:24,34,70,https://www.transfermarkt.com.br/as-rom/spielplan/verein/12/saison_id/2001
3,Inter de Milão,34,20,9,5,62:35,27,69,https://www.transfermarkt.com.br/inter-mailand/spielplan/verein/46/saison_id/2001
4,AC Milan,34,14,13,7,47:33,14,55,https://www.transfermarkt.com.br/ac-mailand/spielplan/verein/5/saison_id/2001
5,Chievo Verona,34,14,12,8,57:52,5,54,https://www.transfermarkt.com.br/chievo-verona/spielplan/verein/862/saison_id/2001
6,SS Lazio,34,14,11,9,50:37,13,53,https://www.transfermarkt.com.br/lazio-rom/spielplan/verein/398/saison_id/2001
7,Bologna,34,15,7,12,40:40,0,52,https://www.transfermarkt.com.br/fc-bologna/spielplan/verein/1025/saison_id/2001
8,AC Perugia,34,13,7,14,38:46,-8,46,https://www.transfermarkt.com.br/ac-perugia-calcio/spielplan/verein/839/saison_id/2001
9,Atalanta BC,34,12,9,13,41:50,-9,45,https://www.transfermarkt.com.br/atalanta-bergamo/spielplan/verein/800/saison_id/2001
10,AC Parma,34,12,8,14,43:47,-4,44,https://www.transfermarkt.com.br/parma-calcio-1913/spielplan/verein/130/saison_id/2001
11,Torino Calcio,34,10,13,11,37:39,-2,43,https://www.transfermarkt.com.br/fc-turin/spielplan/verein/416/saison_id/2001
12,Piacenza FC,34,11,9,14,49:43,6,42,https://www.transfermarkt.com.br/piacenza-calcio-1919/spielplan/verein/1408/saison_id/2001
13,Brescia Calcio,34,9,13,12,43:52,-9,40,https://www.transfermarkt.com.br/brescia-calcio/spielplan/verein/19/saison_id/2001
14,Udinese Calcio,34,11,7,16,41:52,-11,40,https://www.transfermarkt.com.br/udinese-calcio/spielplan/verein/410/saison_id/2001
15,Hellas Verona,34,11,6,17,41:53,-12,39,https://www.transfermarkt.com.br/hellas-verona/spielplan/verein/276/saison_id/2001
16,US Lecce,34,6,10,18,36:56,-20,28,https://www.transfermarkt.com.br/us-lecce/spielplan/verein/1005/saison_id/2001
17,AC Florenz,34,5,7,22,29:63,-34,22,https://www.transfermarkt.com.br/ac-florenz/spielplan/verein/430/saison_id/2001
18,AC Venezia 1907,34,3,9,22,30:61,-31,18,https://www.transfermarkt.com.br/venezia-fc/spielplan/verein/607/saison_id/2001
