position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Galatasaray,34,20,9,5,72:36,36,69,https://www.transfermarkt.com.br/galatasaray-istanbul/spielplan/verein/141/saison_id/2018
2,Basaksehir FK,34,19,10,5,49:22,27,67,https://www.transfermarkt.com.br/istanbul-basaksehir-fk/spielplan/verein/6890/saison_id/2018
3,Besiktas JK,34,19,8,7,72:46,26,65,https://www.transfermarkt.com.br/besiktas-istanbul/spielplan/verein/114/saison_id/2018
4,Trabzonspor,34,18,9,7,64:46,18,63,https://www.transfermarkt.com.br/trabzonspor/spielplan/verein/449/saison_id/2018
5,Yeni Malatyaspor,34,13,8,13,47:46,1,47,https://www.transfermarkt.com.br/yeni-malatyaspor/spielplan/verein/19789/saison_id/2018
6,Fenerbahce,34,11,13,10,44:44,0,46,https://www.transfermarkt.com.br/fenerbahce-istanbul/spielplan/verein/36/saison_id/2018
7,Antalyaspor,34,13,6,15,39:55,-16,45,https://www.transfermarkt.com.br/antalyaspor/spielplan/verein/589/saison_id/2018
8,Konyaspor,34,9,17,8,40:38,2,44,https://www.transfermarkt.com.br/konyaspor/spielplan/verein/2293/saison_id/2018
9,Alanyaspor,34,12,8,14,37:43,-6,44,https://www.transfermarkt.com.br/alanyaspor/spielplan/verein/11282/saison_id/2018
10,Kayserispor,34,10,11,13,35:50,-15,41,https://www.transfermarkt.com.br/kayserispor/spielplan/verein/3205/saison_id/2018
11,Caykur Rizespor,34,9,14,11,48:50,-2,41,https://www.transfermarkt.com.br/caykur-rizespor/spielplan/verein/126/saison_id/2018
12,Sivasspor,34,10,11,13,49:54,-5,41,https://www.transfermarkt.com.br/sivasspor/spielplan/verein/2381/saison_id/2018
13,MKE Ankaragücü,34,11,7,16,38:53,-15,40,https://www.transfermarkt.com.br/mke-ankaragucu/spielplan/verein/868/saison_id/2018
14,Kasimpasa,34,11,6,17,53:62,-9,39,https://www.transfermarkt.com.br/kasimpasa/spielplan/verein/10484/saison_id/2018
15,Göztepe,34,11,5,18,37:42,-5,38,https://www.transfermarkt.com.br/goztepe/spielplan/verein/1467/saison_id/2018
16,Bursaspor,34,7,16,11,28:37,-9,37,https://www.transfermarkt.com.br/bursaspor/spielplan/verein/20/saison_id/2018
17,Büyüksehir Belediye Erzurumspor,34,8,11,15,36:43,-7,35,https://www.transfermarkt.com.br/buyuksehir-belediye-erzurumspor/spielplan/verein/39722/saison_id/2018
18,Akhisarspor,34,6,9,19,33:54,-21,27,https://www.transfermarkt.com.br/akhisarspor/spielplan/verein/19771/saison_id/2018
