position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Metz,38,24,9,5,60:23,37,81,https://www.transfermarkt.com.br/fc-metz/spielplan/verein/347/saison_id/2018
2,Stade Brestois 29,38,21,11,6,64:35,29,74,https://www.transfermarkt.com.br/stade-brest-29/spielplan/verein/3911/saison_id/2018
3,ESTAC Troyes,38,21,8,9,51:28,23,71,https://www.transfermarkt.com.br/es-troyes-ac/spielplan/verein/1095/saison_id/2018
4,Paris FC,38,17,14,7,36:22,14,65,https://www.transfermarkt.com.br/paris-fc/spielplan/verein/10004/saison_id/2018
5,RC Lens,38,18,9,11,49:28,21,63,https://www.transfermarkt.com.br/rc-lens/spielplan/verein/826/saison_id/2018
6,FC Lorient,38,17,12,9,51:41,10,63,https://www.transfermarkt.com.br/fc-lorient/spielplan/verein/1158/saison_id/2018
7,Le Havre AC,38,13,15,10,45:40,5,54,https://www.transfermarkt.com.br/ac-le-havre/spielplan/verein/738/saison_id/2018
8,US Orléans,38,15,7,16,51:53,-2,52,https://www.transfermarkt.com.br/us-orleans/spielplan/verein/10868/saison_id/2018
9,Grenoble Foot 38,38,13,11,14,43:47,-4,50,https://www.transfermarkt.com.br/grenoble-foot-38/spielplan/verein/1290/saison_id/2018
10,Clermont Foot 63,38,11,15,12,44:37,7,48,https://www.transfermarkt.com.br/clermont-foot-63/spielplan/verein/3524/saison_id/2018
11,LB Châteauroux,38,11,15,12,37:42,-5,48,https://www.transfermarkt.com.br/lb-chateauroux/spielplan/verein/1175/saison_id/2018
12,Chamois Niortais FC,38,11,14,13,34:41,-7,47,https://www.transfermarkt.com.br/chamois-niortais-fc/spielplan/verein/1161/saison_id/2018
13,Valenciennes FC,38,11,10,17,52:61,-9,43,https://www.transfermarkt.com.br/fc-valenciennes/spielplan/verein/1423/saison_id/2018
14,AS Nancy-Lorraine,38,12,6,20,36:50,-14,42,https://www.transfermarkt.com.br/as-nancy-lorraine/spielplan/verein/1159/saison_id/2018
15,AJ Auxerre,38,10,11,17,34:36,-2,41,https://www.transfermarkt.com.br/aj-auxerre/spielplan/verein/290/saison_id/2018
16,FC Sochaux-Montbéliard,38,11,8,19,27:43,-16,41,https://www.transfermarkt.com.br/fc-sochaux-montbeliard/spielplan/verein/750/saison_id/2018
17,AC Ajaccio,38,9,13,16,29:45,-16,40,https://www.transfermarkt.com.br/ac-ajaccio/spielplan/verein/1147/saison_id/2018
18,GFCO Ajaccio,38,9,12,17,30:54,-24,39,https://www.transfermarkt.com.br/gfc-ajaccio/spielplan/verein/3558/saison_id/2018
19,AS Béziers,38,9,11,18,33:50,-17,38,https://www.transfermarkt.com.br/as-beziers/spielplan/verein/10867/saison_id/2018
20,Red Star FC,38,7,9,22,28:58,-30,30,https://www.transfermarkt.com.br/red-star-fc/spielplan/verein/1154/saison_id/2018
