position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Olympique Marselha,38,22,10,6,71:36,35,54:22,https://www.transfermarkt.com.br/olympique-marseille/spielplan/verein/244/saison_id/1992
2,FC Paris Saint-Germain,38,20,11,7,61:29,32,51:25,https://www.transfermarkt.com.br/fc-paris-saint-germain/spielplan/verein/583/saison_id/1992
3,AS Monaco,38,21,9,8,56:29,27,51:25,https://www.transfermarkt.com.br/as-monaco/spielplan/verein/162/saison_id/1992
4,FCG Bordeaux,38,18,12,8,42:25,17,48:28,https://www.transfermarkt.com.br/fc-girondins-bordeaux/spielplan/verein/40/saison_id/1992
5,FC Nantes,38,17,11,10,54:39,15,45:31,https://www.transfermarkt.com.br/fc-nantes/spielplan/verein/995/saison_id/1992
6,AJ Auxerre,38,18,7,13,57:44,13,43:33,https://www.transfermarkt.com.br/aj-auxerre/spielplan/verein/290/saison_id/1992
7,AS Saint-Étienne,38,13,17,8,34:26,8,43:33,https://www.transfermarkt.com.br/as-saint-etienne/spielplan/verein/618/saison_id/1992
8,RC Strasbourg Alsace,38,12,16,10,58:57,1,40:36,https://www.transfermarkt.com.br/rc-strassburg-alsace/spielplan/verein/667/saison_id/1992
9,RC Lens,38,12,16,10,36:41,-5,40:36,https://www.transfermarkt.com.br/rc-lens/spielplan/verein/826/saison_id/1992
10,Montpellier HSC,38,12,12,14,36:41,-5,36:40,https://www.transfermarkt.com.br/montpellier-hsc/spielplan/verein/969/saison_id/1992
11,SM Caen,38,13,9,16,55:54,1,35:41,https://www.transfermarkt.com.br/sm-caen/spielplan/verein/1162/saison_id/1992
12,FC Metz,38,11,13,14,44:45,-1,35:41,https://www.transfermarkt.com.br/fc-metz/spielplan/verein/347/saison_id/1992
13,FC Toulouse,38,9,16,13,36:45,-9,34:42,https://www.transfermarkt.com.br/fc-toulouse/spielplan/verein/415/saison_id/1992
14,Olympique Lyon,38,9,15,14,40:45,-5,33:43,https://www.transfermarkt.com.br/olympique-lyon/spielplan/verein/1041/saison_id/1992
15,Le Havre AC,38,11,11,16,42:53,-11,33:43,https://www.transfermarkt.com.br/ac-le-havre/spielplan/verein/738/saison_id/1992
16,FC Sochaux-Montbéliard,38,11,10,17,33:50,-17,32:44,https://www.transfermarkt.com.br/fc-sochaux-montbeliard/spielplan/verein/750/saison_id/1992
17,US Valenciennes-Anzin Arrondissement,38,9,12,17,42:56,-14,30:46,https://www.transfermarkt.com.br/fc-valenciennes/spielplan/verein/1423/saison_id/1992
18,LOSC Lille,38,7,16,15,26:48,-22,30:46,https://www.transfermarkt.com.br/losc-lille/spielplan/verein/1082/saison_id/1992
19,Sporting Club de Toulon et du Var,38,6,13,19,31:57,-26,25:51,https://www.transfermarkt.com.br/sporting-club-de-toulon/spielplan/verein/494/saison_id/1992
20,Nîmes Olympique,38,3,16,19,32:66,-34,22:54,https://www.transfermarkt.com.br/nimes-olympique/spielplan/verein/1160/saison_id/1992
