position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Club Brugge,30,20,7,3,68:33,35,67,https://www.transfermarkt.com.br/fc-brugge/spielplan/verein/2282/saison_id/2017
2,RSC Anderlecht,30,16,7,7,49:42,7,55,https://www.transfermarkt.com.br/rsc-anderlecht/spielplan/verein/58/saison_id/2017
3,R Charleroi SC,30,13,12,5,46:30,16,51,https://www.transfermarkt.com.br/rsc-charleroi/spielplan/verein/172/saison_id/2017
4,KAA Gent,30,14,8,8,45:27,18,50,https://www.transfermarkt.com.br/kaa-gent/spielplan/verein/157/saison_id/2017
5,KRC Genk,30,11,11,8,44:36,8,44,https://www.transfermarkt.com.br/krc-genk/spielplan/verein/1184/saison_id/2017
6,Standard de Liège,30,11,11,8,43:41,2,44,https://www.transfermarkt.com.br/standard-luttich/spielplan/verein/3057/saison_id/2017
7,KV Kortrijk,30,12,6,12,42:39,3,42,https://www.transfermarkt.com.br/kv-kortrijk/spielplan/verein/601/saison_id/2017
8,Royal Antuérpia FC,30,10,11,9,38:40,-2,41,https://www.transfermarkt.com.br/royal-antwerpen-fc/spielplan/verein/1096/saison_id/2017
9,Zulte Waregem,30,11,4,15,47:52,-5,37,https://www.transfermarkt.com.br/sv-zulte-waregem/spielplan/verein/3508/saison_id/2017
10,VV St.Truiden,30,9,10,11,29:41,-12,37,https://www.transfermarkt.com.br/vv-st-truiden/spielplan/verein/475/saison_id/2017
11,KV Oostende (-2024),30,10,6,14,42:41,1,36,https://www.transfermarkt.com.br/kv-oostende/spielplan/verein/2861/saison_id/2017
12,KVRS Waasland - SK Beveren,30,9,8,13,50:51,-1,35,https://www.transfermarkt.com.br/waasland-beveren/spielplan/verein/28643/saison_id/2017
13,KSC Lokeren (-2020),30,8,7,15,33:49,-16,31,https://www.transfermarkt.com.br/ksc-lokeren/spielplan/verein/498/saison_id/2017
14,Royal Excel Mouscron (-2022),30,8,6,16,40:59,-19,30,https://www.transfermarkt.com.br/royal-excel-mouscron/spielplan/verein/29228/saison_id/2017
15,KAS Eupen,30,6,9,15,40:57,-17,27,https://www.transfermarkt.com.br/kas-eupen/spielplan/verein/1245/saison_id/2017
16,KV Mechelen,30,6,9,15,31:49,-18,27,https://www.transfermarkt.com.br/kv-mechelen/spielplan/verein/354/saison_id/2017
