position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Manchester City FC,38,27,5,6,83:32,51,86,https://www.transfermarkt.com.br/manchester-city/spielplan/verein/281/saison_id/2020
2,Manchester United FC,38,21,11,6,73:44,29,74,https://www.transfermarkt.com.br/manchester-united/spielplan/verein/985/saison_id/2020
3,FC Liverpool,38,20,9,9,68:42,26,69,https://www.transfermarkt.com.br/fc-liverpool/spielplan/verein/31/saison_id/2020
4,Chelsea FC,38,19,10,9,58:36,22,67,https://www.transfermarkt.com.br/fc-chelsea/spielplan/verein/631/saison_id/2020
5,Leicester City FC,38,20,6,12,68:50,18,66,https://www.transfermarkt.com.br/leicester-city/spielplan/verein/1003/saison_id/2020
6,West Ham United,38,19,8,11,62:47,15,65,https://www.transfermarkt.com.br/west-ham-united/spielplan/verein/379/saison_id/2020
7,Tottenham Hotspur,38,18,8,12,68:45,23,62,https://www.transfermarkt.com.br/tottenham-hotspur/spielplan/verein/148/saison_id/2020
8,FC Arsenal,38,18,7,13,55:39,16,61,https://www.transfermarkt.com.br/fc-arsenal/spielplan/verein/11/saison_id/2020
9,Leeds United FC,38,18,5,15,62:54,8,59,https://www.transfermarkt.com.br/leeds-united/spielplan/verein/399/saison_id/2020
10,FC Everton,38,17,8,13,47:48,-1,59,https://www.transfermarkt.com.br/fc-everton/spielplan/verein/29/saison_id/2020
11,Aston Villa FC,38,16,7,15,55:46,9,55,https://www.transfermarkt.com.br/aston-villa/spielplan/verein/405/saison_id/2020
12,Newcastle United,38,12,9,17,46:62,-16,45,https://www.transfermarkt.com.br/newcastle-united/spielplan/verein/762/saison_id/2020
13,Wolverhampton Wanderers,38,12,9,17,36:52,-16,45,https://www.transfermarkt.com.br/wolverhampton-wanderers/spielplan/verein/543/saison_id/2020
14,Crystal Palace FC,38,12,8,18,41:66,-25,44,https://www.transfermarkt.com.br/crystal-palace/spielplan/verein/873/saison_id/2020
15,FC Southampton,38,12,7,19,47:68,-21,43,https://www.transfermarkt.com.br/fc-southampton/spielplan/verein/180/saison_id/2020
16,Brighton & Hove Albion,38,9,14,15,40:46,-6,41,https://www.transfermarkt.com.br/brighton-amp-hove-albion/spielplan/verein/1237/saison_id/2020
17,FC Burnley,38,10,9,19,33:55,-22,39,https://www.transfermarkt.com.br/fc-burnley/spielplan/verein/1132/saison_id/2020
18,FC Fulham,38,5,13,20,27:53,-26,28,https://www.transfermarkt.com.br/fc-fulham/spielplan/verein/931/saison_id/2020
19,West Bromwich Albion,38,5,11,22,35:76,-41,26,https://www.transfermarkt.com.br/west-bromwich-albion/spielplan/verein/984/saison_id/2020
20,Sheffield United,38,7,2,29,20:63,-43,23,https://www.transfermarkt.com.br/sheffield-united/spielplan/verein/350/saison_id/2020
