position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Leeds United FC,46,29,13,4,95:30,65,100,https://www.transfermarkt.com.br/leeds-united/spielplan/verein/399/saison_id/2024
2,FC Burnley,46,28,16,2,69:16,53,100,https://www.transfermarkt.com.br/fc-burnley/spielplan/verein/1132/saison_id/2024
3,Sheffield United,46,28,8,10,63:36,27,90,https://www.transfermarkt.com.br/sheffield-united/spielplan/verein/350/saison_id/2024
4,AFC Sunderland,46,21,13,12,58:44,14,76,https://www.transfermarkt.com.br/afc-sunderland/spielplan/verein/289/saison_id/2024
5,Coventry City,46,20,9,17,64:58,6,69,https://www.transfermarkt.com.br/coventry-city/spielplan/verein/990/saison_id/2024
6,Bristol City,46,17,17,12,59:55,4,68,https://www.transfermarkt.com.br/bristol-city/spielplan/verein/698/saison_id/2024
7,Blackburn Rovers,46,19,9,18,53:48,5,66,https://www.transfermarkt.com.br/blackburn-rovers/spielplan/verein/164/saison_id/2024
8,Millwall FC,46,18,12,16,47:49,-2,66,https://www.transfermarkt.com.br/fc-millwall/spielplan/verein/1028/saison_id/2024
9,West Bromwich Albion,46,15,19,12,57:47,10,64,https://www.transfermarkt.com.br/west-bromwich-albion/spielplan/verein/984/saison_id/2024
10,FC Middlesbrough,46,18,10,18,64:56,8,64,https://www.transfermarkt.com.br/fc-middlesbrough/spielplan/verein/641/saison_id/2024
11,Swansea City AFC,46,17,10,19,51:56,-5,61,https://www.transfermarkt.com.br/swansea-city/spielplan/verein/2288/saison_id/2024
12,Sheffield Wednesday,46,15,13,18,60:69,-9,58,https://www.transfermarkt.com.br/sheffield-wednesday/spielplan/verein/1035/saison_id/2024
13,Norwich City,46,14,15,17,71:68,3,57,https://www.transfermarkt.com.br/norwich-city/spielplan/verein/1123/saison_id/2024
14,FC Watford,46,16,9,21,53:61,-8,57,https://www.transfermarkt.com.br/fc-watford/spielplan/verein/1010/saison_id/2024
15,Queens Park Rangers,46,14,14,18,53:63,-10,56,https://www.transfermarkt.com.br/queens-park-rangers/spielplan/verein/1039/saison_id/2024
16,FC Portsmouth,46,14,12,20,58:71,-13,54,https://www.transfermarkt.com.br/fc-portsmouth/spielplan/verein/1020/saison_id/2024
17,Oxford United,46,13,14,19,49:65,-16,53,https://www.transfermarkt.com.br/oxford-united/spielplan/verein/988/saison_id/2024
18,Stoke City,46,12,15,19,45:62,-17,51,https://www.transfermarkt.com.br/stoke-city/spielplan/verein/512/saison_id/2024
19,Derby County,46,13,11,22,48:56,-8,50,https://www.transfermarkt.com.br/derby-county/spielplan/verein/22/saison_id/2024
20,Preston North End,46,10,20,16,48:59,-11,50,https://www.transfermarkt.com.br/preston-north-end/spielplan/verein/466/saison_id/2024
21,Hull City,46,12,13,21,44:54,-10,49,https://www.transfermarkt.com.br/hull-city/spielplan/verein/3008/saison_id/2024
22,Luton Town,46,13,10,23,45:69,-24,49,https://www.transfermarkt.com.br/luton-town/spielplan/verein/1031/saison_id/2024
23,Plymouth Argyle,46,11,13,22,51:88,-37,46,https://www.transfermarkt.com.br/plymouth-argyle/spielplan/verein/2262/saison_id/2024
24,Cardiff City,46,9,17,20,48:73,-25,44,https://www.transfermarkt.com.br/cardiff-city/spielplan/verein/603/saison_id/2024
